	GeneSymbol	ENS96	baseMean	log2FoldChange(Ctr/Dexa)	lfcSE	stat	pvalue	padj
ENSMUSG00000025939	Ube2w	ENSMUSG00000025939	1027.76087911507	0.00252197899131854	0.149815848756617	0.016833859783524	0.986569157519085	0.999923294692819
ENSMUSG00000025940	Tmem70	ENSMUSG00000025940	825.633142864082	-0.1510293076375	0.142883978359354	-1.05700659634252	0.290508576963499	0.999923294692819
ENSMUSG00000025946	Pth2r	ENSMUSG00000025946	3.54766628567613	1.49087895589597	1.05601953002578	1.41179108293534	0.158011484822483	0.999923294692819
ENSMUSG00000025949	Pikfyve	ENSMUSG00000025949	3544.04377503412	-0.0241669990340167	0.149546510749473	-0.161601891698446	0.87161936753572	0.999923294692819
ENSMUSG00000025950	Idh1	ENSMUSG00000025950	8513.8287692544	-0.0926503310687427	0.127475761013044	-0.726807436429129	0.467343926939557	0.999923294692819
ENSMUSG00000025956	Mettl21a	ENSMUSG00000025956	416.896107682537	-0.0902696451305354	0.199381837360115	-0.452747583860881	0.650730511197999	0.999923294692819
ENSMUSG00000025958	Creb1	ENSMUSG00000025958	4375.62923129621	-0.0968794705454932	0.0858786791296001	-1.12809688653096	0.259279003904692	0.999923294692819
ENSMUSG00000025959	Klf7	ENSMUSG00000025959	1132.41662477745	0.22817496642051	0.157446548034135	1.44922177887978	0.147275657309118	0.999923294692819
ENSMUSG00000025961	4933402D24Rik	ENSMUSG00000025961	19.5936460525769	0.35050073165659	0.32256615450617	1.08660107937606	0.277213147834083	0.999923294692819
ENSMUSG00000025962	Fastkd2	ENSMUSG00000025962	802.051364124436	0.0208639736422008	0.165374915333984	0.126161658798524	0.899603960650159	0.999923294692819
ENSMUSG00000025963	Mdh1b	ENSMUSG00000025963	1.71065372496228	2.01336002345863	1.24753453155933	1.61387117753131	0.106555371609893	NA
ENSMUSG00000025964	Adam23	ENSMUSG00000025964	524.113265138098	-0.361613954576252	0.267288905333406	-1.35289549008848	0.176089020389486	0.999923294692819
ENSMUSG00000025967	Eef1b2	ENSMUSG00000025967	9657.19196253296	-0.142988646648866	0.0979600867923609	-1.45966231075263	0.144382904987672	0.999923294692819
ENSMUSG00000025968	Ndufs1	ENSMUSG00000025968	4537.77979834905	-0.0466910336708869	0.144081023388017	-0.32406095246246	0.745891888473369	0.999923294692819
ENSMUSG00000025969	Nrp2	ENSMUSG00000025969	700.322571618298	-0.409922726748279	0.169644559059142	-2.41636235798974	0.0156764519113563	0.965368446317256
ENSMUSG00000025971	Maip1	ENSMUSG00000025971	846.672021009374	0.0127834106832623	0.106842435523988	0.11964731635486	0.904762535890859	0.999923294692819
ENSMUSG00000025977	Boll	ENSMUSG00000025977	6.7298262935317	0.402107692970123	0.600122098549212	0.670043136125487	0.502830292417585	0.999923294692819
ENSMUSG00000025978	Rftn2	ENSMUSG00000025978	2815.17691299316	-0.124586919641456	0.198945017870211	-0.626237947424926	0.531158880491314	0.999923294692819
ENSMUSG00000025979	Mob4	ENSMUSG00000025979	2485.35600482326	-0.111435949526732	0.109935521988681	-1.01364825045544	0.310750625399106	0.999923294692819
ENSMUSG00000025980	Hspd1	ENSMUSG00000025980	12435.9963299654	-0.224240729987171	0.20619516540185	-1.08751691413401	0.276808427629435	0.999923294692819
ENSMUSG00000025981	Coq10b	ENSMUSG00000025981	569.171755350304	-0.0813508809652556	0.154123259413438	-0.527830006157802	0.597617328760524	0.999923294692819
ENSMUSG00000025982	Sf3b1	ENSMUSG00000025982	19226.5260047477	-0.0189487944148008	0.0931240786370644	-0.203479000191246	0.838760657766359	0.999923294692819
ENSMUSG00000025983	Ccdc150	ENSMUSG00000025983	9.99766021990213	0.975375097576207	0.457867552112411	2.13025599450372	0.033150484462615	0.999923294692819
ENSMUSG00000025986	Slc39a10	ENSMUSG00000025986	3608.38378771125	-0.0458844448287969	0.0888492832777954	-0.516430106535976	0.605554042961803	0.999923294692819
ENSMUSG00000025991	Cps1	ENSMUSG00000025991	4.04330227385936	-0.415146378782922	0.824501107757544	-0.503512214691895	0.614604194710525	0.999923294692819
ENSMUSG00000025993	Slc40a1	ENSMUSG00000025993	16.5414604083007	-0.343031502310508	0.552623538188924	-0.620732702473554	0.534775508728391	0.999923294692819
ENSMUSG00000025995	Wdr75	ENSMUSG00000025995	1807.24558995904	-0.0857967445593958	0.0975584284900722	-0.87943959212224	0.379162973015746	0.999923294692819
ENSMUSG00000025997	Ikzf2	ENSMUSG00000025997	662.574301963213	0.0457029824297792	0.29405607445694	0.155422677508645	0.876488107326907	0.999923294692819
ENSMUSG00000026000	Lancl1	ENSMUSG00000026000	1989.11252831223	-0.0867906422373024	0.149284790730168	-0.581376319803244	0.560986853572558	0.999923294692819
ENSMUSG00000026003	Acadl	ENSMUSG00000026003	1334.08857727656	0.0259382781421963	0.454377486299247	0.0570853066542864	0.954477240927281	0.999923294692819
ENSMUSG00000026004	Kansl1l	ENSMUSG00000026004	779.223046524612	-0.0686029351632316	0.0916127412884986	-0.748836179316951	0.45395595054154	0.999923294692819
ENSMUSG00000026005	Rpe	ENSMUSG00000026005	1585.60135183406	-0.0119061894243835	0.114345963181091	-0.104124265458567	0.917070734471106	0.999923294692819
ENSMUSG00000026012	Cd28	ENSMUSG00000026012	1.41470745115122	-0.137482152876403	1.27184145739538	-0.10809692676472	0.913918805957082	NA
ENSMUSG00000026014	Raph1	ENSMUSG00000026014	535.306049501894	-0.0640669881161449	0.12518344914833	-0.511784813024539	0.608801620367448	0.999923294692819
ENSMUSG00000026017	Carf	ENSMUSG00000026017	392.243840343791	0.21494364401408	0.174416842145595	1.2323560120109	0.217816124988837	0.999923294692819
ENSMUSG00000026018	Ica1l	ENSMUSG00000026018	252.766122711512	0.218843833581948	0.437722643052376	0.499960047887589	0.617103209239968	0.999923294692819
ENSMUSG00000026019	Wdr12	ENSMUSG00000026019	1600.86924408985	-0.200363862194091	0.0655528590321154	-3.05652362311047	0.00223919835212732	0.299433577406225
ENSMUSG00000026020	Nop58	ENSMUSG00000026020	2842.38719300484	-0.136064095906364	0.105366167440068	-1.29134521271979	0.196583999357821	0.999923294692819
ENSMUSG00000026021	Sumo1	ENSMUSG00000026021	2594.83536343487	-0.159556581098445	0.0886928885001705	-1.79897829235923	0.0720221145956871	0.999923294692819
ENSMUSG00000026024	Als2	ENSMUSG00000026024	2597.68962969003	-0.0899416937692559	0.118722526559864	-0.757579006911586	0.448703051666325	0.999923294692819
ENSMUSG00000026027	Stradb	ENSMUSG00000026027	998.419046798283	-0.107562626151062	0.108072268908827	-0.995284241157231	0.319598040047911	0.999923294692819
ENSMUSG00000026028	Trak2	ENSMUSG00000026028	3498.52218563507	-0.0175506381216982	0.0807140506750119	-0.217442167440763	0.82786377235063	0.999923294692819
ENSMUSG00000026029	Casp8	ENSMUSG00000026029	35.4021377421947	-0.427966433245814	0.434159490953185	-0.985735523842229	0.324262912510999	0.999923294692819
ENSMUSG00000026031	Cflar	ENSMUSG00000026031	1144.22592538533	-0.159579133263541	0.158958874396917	-1.00390200842184	0.315425848410081	0.999923294692819
ENSMUSG00000026032	Ndufb3	ENSMUSG00000026032	1124.08078071036	-0.00203961057796866	0.114824545315456	-0.0177628448026096	0.985828045632644	0.999923294692819
ENSMUSG00000026034	Clk1	ENSMUSG00000026034	4186.02028147874	0.00104277162183636	0.189816735656665	0.00549357051278398	0.995616786951242	0.999923294692819
ENSMUSG00000026035	Ppil3	ENSMUSG00000026035	654.578830574976	-0.100289624211638	0.0905027400778764	-1.10813909198043	0.267801750435722	0.999923294692819
ENSMUSG00000026036	Nif3l1	ENSMUSG00000026036	1746.2903434828	-0.120787931945767	0.113115604103633	-1.06782731615971	0.285598413767887	0.999923294692819
ENSMUSG00000026037	Orc2	ENSMUSG00000026037	2102.65160866871	-0.0946346460178463	0.103009049031503	-0.918702258758881	0.358251328054575	0.999923294692819
ENSMUSG00000026039	Sgo2a	ENSMUSG00000026039	1743.7083752056	-0.304624145469619	0.373115358487755	-0.816434216764135	0.414251833320718	0.999923294692819
ENSMUSG00000026042	Col5a2	ENSMUSG00000026042	917.299783584313	-0.486985740096672	0.639308862219206	-0.761737821694225	0.44621649717196	0.999923294692819
ENSMUSG00000026043	Col3a1	ENSMUSG00000026043	123.460401072827	0.195741712348846	1.45831092965524	0.134224950501551	0.89322469678549	0.999923294692819
ENSMUSG00000026047	Kdelc1	ENSMUSG00000026047	786.300098217838	-0.144276728088694	0.162713788612546	-0.886690238847831	0.375245695070181	0.999923294692819
ENSMUSG00000026048	Ercc5	ENSMUSG00000026048	1814.22492213943	0.0125006177666129	0.0861026677181044	0.145182699884971	0.884566624700444	0.999923294692819
ENSMUSG00000026049	Tex30	ENSMUSG00000026049	351.182723567968	-0.225592282192305	0.328759854538019	-0.686191696091703	0.492592233501256	0.999923294692819
ENSMUSG00000026051	1500015O10Rik	ENSMUSG00000026051	37.6460863704904	0.122398905421097	0.821154604781653	0.149057077325461	0.881508594773169	0.999923294692819
ENSMUSG00000026058	Khdrbs2	ENSMUSG00000026058	596.055793050559	-0.0769141956046248	0.594342855454104	-0.129410482348373	0.897032853713107	0.999923294692819
ENSMUSG00000026062	Slc9a2	ENSMUSG00000026062	11.1335939759936	-0.0267366977724936	0.531392760607045	-0.0503143809146939	0.959871863972054	0.999923294692819
ENSMUSG00000026064	Ptp4a1	ENSMUSG00000026064	223.717006889052	0.0369710282948662	0.194839316738764	0.189751375203374	0.849503960489928	0.999923294692819
ENSMUSG00000026072	Il1r1	ENSMUSG00000026072	21.1696072908645	-0.703213616837583	0.42713780379954	-1.64633898143	0.0996939881168522	0.999923294692819
ENSMUSG00000026073	Il1r2	ENSMUSG00000026073	2.20028262313938	0.613897500096976	1.16482352377534	0.527030479353009	0.598172422698091	0.999923294692819
ENSMUSG00000026074	Map4k4	ENSMUSG00000026074	24482.4684375047	0.0238349329050593	0.0867961483166898	0.274608186737661	0.783617275960611	0.999923294692819
ENSMUSG00000026077	Npas2	ENSMUSG00000026077	19.8563588239665	0.640675344663396	0.436095239899378	1.46911794958189	0.141800800009783	0.999923294692819
ENSMUSG00000026078	Pdcl3	ENSMUSG00000026078	1465.34770287413	-0.0950521256030021	0.0750612314288553	-1.26632782054867	0.205395740638052	0.999923294692819
ENSMUSG00000026080	Chst10	ENSMUSG00000026080	1270.27367719011	-0.0347207296720784	0.200512256704697	-0.173160136156729	0.862525556981154	0.999923294692819
ENSMUSG00000026082	Rev1	ENSMUSG00000026082	1805.33091826386	-0.139512314451857	0.0791984386893121	-1.76155384829176	0.0781447073947533	0.999923294692819
ENSMUSG00000026083	Eif5b	ENSMUSG00000026083	2733.61868179592	0.00941626337914953	0.195286266313021	0.0482177449388906	0.961542708219642	0.999923294692819
ENSMUSG00000026087	Mrpl30	ENSMUSG00000026087	1809.73711722564	-0.106894184124013	0.097633649943737	-1.09484982058555	0.273582435771505	0.999923294692819
ENSMUSG00000026088	Mitd1	ENSMUSG00000026088	282.295563899977	-0.0780301051086171	0.225760364928305	-0.34563243700194	0.729618965480146	0.999923294692819
ENSMUSG00000026090	2010300C02Rik	ENSMUSG00000026090	94.0182042184572	0.070636476422097	0.213188172303566	0.331333936863604	0.740392259729684	0.999923294692819
ENSMUSG00000026094	Stk17b	ENSMUSG00000026094	541.754008509893	-0.171856586319844	0.350953924635605	-0.489684184322153	0.624357395110848	0.999923294692819
ENSMUSG00000026095	Asnsd1	ENSMUSG00000026095	1767.61487840128	-0.159313844851427	0.0706575584826643	-2.25473181174968	0.0241501676149933	0.999923294692819
ENSMUSG00000026096	Osgepl1	ENSMUSG00000026096	592.112935298444	-0.0395041884430502	0.122590562295214	-0.322244940421424	0.747267141208477	0.999923294692819
ENSMUSG00000026097	Ormdl1	ENSMUSG00000026097	935.998077158935	-0.161403765687586	0.107501147127625	-1.50141435696466	0.133248422789622	0.999923294692819
ENSMUSG00000026098	Pms1	ENSMUSG00000026098	460.500459786833	-0.0730281488084199	0.106185830498085	-0.687739112326636	0.491617085032367	0.999923294692819
ENSMUSG00000026102	Inpp1	ENSMUSG00000026102	684.855772439395	-0.0219936116277728	0.236673573488075	-0.0929280413678334	0.925960728342783	0.999923294692819
ENSMUSG00000026103	Gls	ENSMUSG00000026103	2722.75417531991	-0.0611094053212962	0.125641917392699	-0.486377529008064	0.626699519652258	0.999923294692819
ENSMUSG00000026104	Stat1	ENSMUSG00000026104	1168.69346025611	0.0134882953747621	0.156672121542047	0.0860925047928337	0.931392881812349	0.999923294692819
ENSMUSG00000026107	Nabp1	ENSMUSG00000026107	134.015623165898	-0.217445860669231	0.300451195507604	-0.723731054895162	0.469230863791042	0.999923294692819
ENSMUSG00000026109	Tmeff2	ENSMUSG00000026109	1016.09143553183	0.0208009748112867	0.349632552931607	0.0594938161131571	0.952558790781444	0.999923294692819
ENSMUSG00000026110	Mgat4a	ENSMUSG00000026110	1560.25517423289	0.169272908182382	0.299915478477235	0.564402041007799	0.572480550157168	0.999923294692819
ENSMUSG00000026111	Unc50	ENSMUSG00000026111	929.75594591946	0.0104339197174286	0.108092318766248	0.0965278554158158	0.923101351794542	0.999923294692819
ENSMUSG00000026112	Coa5	ENSMUSG00000026112	3026.43577999267	-0.0814367252268482	0.0676968173334802	-1.20296239076771	0.228990874703707	0.999923294692819
ENSMUSG00000026113	Inpp4a	ENSMUSG00000026113	1107.7101345673	0.267454151930265	0.233071358780686	1.14752045609316	0.251166583694424	0.999923294692819
ENSMUSG00000026114	Cnga3	ENSMUSG00000026114	4.81249317198145	0.0687427927727542	1.22963574543457	0.055905005224502	0.955417483475481	0.999923294692819
ENSMUSG00000026116	Tmem131	ENSMUSG00000026116	2554.63858552691	0.0720546835057893	0.183091220406178	0.393545268560337	0.693916796071933	0.999923294692819
ENSMUSG00000026121	Sema4c	ENSMUSG00000026121	762.900539484587	-0.046503553398607	0.118297710465429	-0.393106115204126	0.694241107669159	0.999923294692819
ENSMUSG00000026123	Plekhb2	ENSMUSG00000026123	2764.20215626851	0.0144798072643552	0.216205492794346	0.0669724301506455	0.946603651461118	0.999923294692819
ENSMUSG00000026126	Ptpn18	ENSMUSG00000026126	5.61982542663668	-0.362039909507206	0.844548348544828	-0.428678725298566	0.668157045152773	0.999923294692819
ENSMUSG00000026127	Imp4	ENSMUSG00000026127	1702.87097141878	0.0396486821353606	0.188138621457902	0.210741855277346	0.833088712194801	0.999923294692819
ENSMUSG00000026131	Dst	ENSMUSG00000026131	23365.249158196	0.117787835291005	0.243277111635734	0.484171463969749	0.628264186972888	0.999923294692819
ENSMUSG00000026134	Prim2	ENSMUSG00000026134	1388.95532882873	-0.119099893534818	0.266504937052646	-0.446895636726198	0.654950414518873	0.999923294692819
ENSMUSG00000026135	Zfp142	ENSMUSG00000026135	1293.58348892507	0.07458955049579	0.101231866650407	0.736818878914648	0.461232500863797	0.999923294692819
ENSMUSG00000026141	Col19a1	ENSMUSG00000026141	273.990538451392	-0.109515556064662	0.263481735894547	-0.415647618582919	0.677667876439382	0.999923294692819
ENSMUSG00000026142	Rhbdd1	ENSMUSG00000026142	440.449335844892	0.0521456110057153	0.236074678528147	0.220886082873551	0.82518113404856	0.999923294692819
ENSMUSG00000026147	Col9a1	ENSMUSG00000026147	3235.10704566491	-0.626333070236706	0.949491318427282	-0.659651181723442	0.509477701425149	0.999923294692819
ENSMUSG00000026149	Tm4sf20	ENSMUSG00000026149	6.65734421519531	0.705150259815839	0.640983595099852	1.10010656311101	0.271285694602546	0.999923294692819
ENSMUSG00000026150	Mff	ENSMUSG00000026150	3749.41144991588	-0.00104267298655995	0.11729709374647	-0.0088891630070018	0.992907567482425	0.999923294692819
ENSMUSG00000026153	Fam135a	ENSMUSG00000026153	1954.56526198152	-0.119428404719786	0.106228645736623	-1.12425799925841	0.260903590771227	0.999923294692819
ENSMUSG00000026154	Sdhaf4	ENSMUSG00000026154	297.74669566737	-0.0772940760754855	0.1385847902928	-0.557738521753936	0.577022948813022	0.999923294692819
ENSMUSG00000026155	Smap1	ENSMUSG00000026155	2016.65791589319	0.0269226949683949	0.111802515844811	0.240805806246482	0.809705629293971	0.999923294692819
ENSMUSG00000026156	B3gat2	ENSMUSG00000026156	3782.91118084249	-0.00201205672668209	0.327271216269562	-0.00614797949424563	0.995094652983195	0.999923294692819
ENSMUSG00000026158	Ogfrl1	ENSMUSG00000026158	367.483036943208	-0.28852040805237	0.124757426806786	-2.31265116183589	0.0207418261937324	0.999923294692819
ENSMUSG00000026159	Agfg1	ENSMUSG00000026159	7868.95655933072	-0.0788552694458726	0.196495687699485	-0.40130788807168	0.688193456743546	0.999923294692819
ENSMUSG00000026162	Nhej1	ENSMUSG00000026162	71.1744504183544	-0.228025315485355	0.216354078542209	-1.05394507476719	0.291908064481993	0.999923294692819
ENSMUSG00000026163	Sphkap	ENSMUSG00000026163	30.6260497743848	1.40765186215656	0.348583350757236	4.03820738741159	5.38612255781233e-05	0.0158927008175449
ENSMUSG00000026170	Cyp27a1	ENSMUSG00000026170	4.18918676729388	-0.412188106155912	0.863200928336596	-0.477511194236325	0.632998151504313	0.999923294692819
ENSMUSG00000026171	Rnf25	ENSMUSG00000026171	931.411898783808	-0.0104887462010008	0.113957725587084	-0.0920406768998348	0.926665721244347	0.999923294692819
ENSMUSG00000026172	Bcs1l	ENSMUSG00000026172	652.470642946959	-0.0130201975984462	0.150943349942705	-0.0862588355392165	0.931260660942948	0.999923294692819
ENSMUSG00000026173	Plcd4	ENSMUSG00000026173	1037.46728656294	0.448334656611355	0.90124478082019	0.497461584413661	0.618863586512322	0.999923294692819
ENSMUSG00000026174	Cnot9	ENSMUSG00000026174	2626.92723244838	-0.0235634583092284	0.178855805801021	-0.13174556008231	0.895185547835035	0.999923294692819
ENSMUSG00000026175	Vil1	ENSMUSG00000026175	7.26055286998578	0.432384656839128	0.596395652154597	0.724996326309645	0.46845428417243	0.999923294692819
ENSMUSG00000026176	Ctdsp1	ENSMUSG00000026176	1389.49620494135	0.0446794386679569	0.140085560161277	0.318943926958058	0.749769033534535	0.999923294692819
ENSMUSG00000026177	Slc11a1	ENSMUSG00000026177	1.88133398380007	-0.0272990505248538	1.46645446502995	-0.018615682365764	0.985147692285272	NA
ENSMUSG00000026179	Pnkd	ENSMUSG00000026179	2193.52900972791	-0.0109106785597632	0.21513414035566	-0.0507157001753683	0.959552065818119	0.999923294692819
ENSMUSG00000026181	Ppm1f	ENSMUSG00000026181	3312.14331196609	-0.0847876281639414	0.122810738586795	-0.690392624778646	0.489947313477428	0.999923294692819
ENSMUSG00000026185	Igfbp5	ENSMUSG00000026185	573.872815480729	0.568424822371525	0.502552667944278	1.13107512630806	0.258023472486727	0.999923294692819
ENSMUSG00000026187	Xrcc5	ENSMUSG00000026187	1153.43212999104	-0.127677880400574	0.0873292181830475	-1.46202935348571	0.143733166274371	0.999923294692819
ENSMUSG00000026188	Tmem169	ENSMUSG00000026188	257.235028306215	0.316851104522141	0.474546542226742	0.667692368034888	0.504329982697967	0.999923294692819
ENSMUSG00000026189	Pecr	ENSMUSG00000026189	95.4280615889946	-0.108359907961601	0.183926313553586	-0.589148479453603	0.555761674720206	0.999923294692819
