Geneid	CD-coefficient	Significance
CD81-AS1	0.00039167338541501136	0.035675094203934915
CGB	0.0003916610415230852	0.034206634233265865
LINC00887	0.00039164131094477446	-0.04585418238533867
CT62	0.00039163877842391385	0.02870467119915379
LOC101927814	0.00039162468732765234	-0.05084206957592563
BATF2	0.000391606118040456	0.03470543876650825
KCTD4	0.00039159952255797114	-0.03675113174816058
NUTM2F	0.00039158465964685466	-0.04368797851365558
PRSS30P	0.00039156697110190515	-0.030906083421546993
LOC283335	0.0003915208220034179	-0.052027160652356186
C3orf17	0.000391508421269667	0.0376378903861926
LOC101927692	0.00039150730826851583	-0.050770228057633204
LOC102467147	0.00039150730826851583	-0.05169354452309949
TRG-AS1	0.00039150730826851583	0.001609940701484347
RBPJL	0.00039150730826851583	-0.025522307325815174
LOC494127	0.00039150175926238077	-0.052305082537310144
SLC7A8	0.00039150166878646614	-0.010341537814452018
MIXL1	0.00039150166878646614	-0.05098350778425165
SPATA21	0.00039150166878646614	-0.005516967843833598
OR2D2	0.00039150166878646614	-0.04287560032748461
LRRC15	0.00039148845937002054	-0.0526142463329321
JARID2-AS1	0.00039148552215517387	-0.03415720952617923
ITGAM	0.00039148552215517387	-0.033181136702520264
MIR554	0.00039148552215517387	-0.051557995246319266
WBP2NL	0.00039148552215517387	0.0009998969164608518
NR1I2	0.00039148552215517387	-0.04497029668581565
ERMN	0.00039148552215517387	0.011751603640909325
LINC01585	0.00039148552215517387	-0.04795466748404825
KIAA0226L	0.00039148552215517387	-0.03748696806051882
LGALS2	0.00039148552215517387	-0.04310920204124702
GLIS2-AS1	0.00039147988267312456	-0.009380023260437687
LOC339622	0.00039147988267312456	-0.052124069492394676
C17orf100	0.0003914782322003815	0.03735910675475339
DENND6B	0.0003914683982629061	0.02431269000428682
LOC101928751	0.000391457287059848	-0.05125669894301854
SULT1E1	0.000391457287059848	-0.0026766522930503633
PCDHAC1	0.000391457287059848	-0.04054220474658754
C1orf168	0.000391457287059848	0.03758935933556415
SCARNA20	0.00039144626628923127	-0.017910197102763314
CACNA1E	0.00039144626628923127	0.03736692039281428
GTPBP6	0.00039144626628923127	-0.016434425386688767
LINC00636	0.00039144626628923127	-0.04524653586915872
LOC283856	0.00039144626628923127	-0.0520414140020411
DKFZP434I0714	0.0003914427522386105	0.022732542362358554
ADAMTS18	0.00039144062680718185	0.012141400538715583
UBE2V1	0.00039143953432125607	0.0014943441198402851
LINC00954	0.00039143550094650664	-0.0461316745456678
LOC101929657	0.00039143550094650664	-0.051607036680599794
CD247	0.00039143550094650664	0.03587280423601419
MIR221	0.00039143498732513226	-0.05203220618097504
PRSS1	0.00039143498732513226	-0.030981618488608587
HOXC-AS2	0.0003914304127709099	-0.02399500001634136
LOC101928886	0.00039142986146445717	-0.051314580147638456
TMEM105	0.00039142986146445717	0.0003987563587526388
ZBTB20-AS1	0.0003914185825003581	0.001197050902676633
ZNF366	0.00039140807535111564	0.0016244982761588478
SNORD90	0.00039140807535111564	-0.0067848149582909745
HCFC1-AS1	0.0003914024358690661	-0.01833612450685268
LOC145474	0.0003914024358690661	-0.05194747135082811
SEC1P	0.0003913973100083909	-0.016809231996875562
TSHR	0.0003913896149913102	0.0016938437563659425
C19orf38	0.0003913896149913102	0.03746594481638779
UBE4B	0.00039138492251514955	0.0014833484455771817
LINC01337	0.0003913806497557246	-0.04728350392092673
VIPR1-AS1	0.0003913783360272113	0.00114681271799566
IGF2BP2-AS1	0.0003913734683600184	-0.02843074897116732
CCT6P3	0.00039136348922791153	0.03596515200662523
TRIM55	0.00039135732172872656	0.00165338188555042
IDH1-AS1	0.0003913397354453056	-0.027161455374049515
C18orf32	0.00039133497659353604	0.03743841970141519
TMEM232	0.00039131660682161233	0.0008479436166806131
CEACAM16	0.00039128444947889046	0.0350286113060195
ASB9P1	0.0003912839724930619	0.031549150023198726
PSORS1C1	0.0003912798749246679	-0.03005385266273186
TDRD12	0.0003912798749246679	-0.0008401605259087397
CMTM3	0.00039126444361510315	0.032172621250601025
TCP11	0.00039126427959982956	-0.000925404960779197
RND2	0.0003912621863797202	-0.023199005459492605
CCDC183-AS1	0.0003912319052387919	0.03652793474516902
SNORA16A	0.000391218080987176	-0.008406462224115785
F2	0.00039120088620695387	0.009894450252701525
RND1	0.0003911889713599718	-0.023208755366050493
FLJ42351	0.0003911888748291316	-0.0005136443568300453
C7orf31	0.0003911745986133593	0.03755050177066138
TMEM145	0.00039114278358325663	0.0005470924634779495
PTPN6	0.00039112162095624576	-0.029296413988928127
GPR34	0.00039110861589291163	-0.013313235756306219
GCOM1	0.00039109496717571157	-0.007020474055121018
PDIA2	0.0003910861533904337	-0.039422185411050026
BVES-AS1	0.0003910861533904337	0.036803026011725734
LOC101929762	0.0003910861533904337	-0.05166028882745849
EFCAB9	0.0003910861533904337	0.01674899018594539
APOA1-AS	0.0003910861533904337	0.027368132295928008
CLDN10-AS1	0.0003910861533904337	0.032948507034930824
MIR3911	0.0003910861533904337	-0.05185730397121768
CASQ1	0.0003910861533904337	0.03700173641830559
SYNPR	0.00039108051390838414	-0.002181880833180605
LOC653786	0.0003910748744263347	-0.05241908201966028
RAB11FIP4	0.0003910725789938558	-0.028242591489678004
LOC79160	0.0003910571858813862	-0.05249258791650413
C5orf46	0.0003910468975244909	0.03760390549791506
TCTE1	0.0003910468975244909	-0.0009057834207372162
OPN4	0.0003910468975244909	-0.04302090918371715
RAB33A	0.0003910468975244909	-0.027994630612550697
KRT79	0.0003910468975244909	-0.04108788712275163
FLJ36777	0.0003910468975244909	-0.0003478008309723002
IGSF6	0.0003910468975244909	-0.028875988243669326
DNAJB5-AS1	0.0003910468975244909	0.021507567193703447
HECTD2-AS1	0.0003910468975244909	-0.01921290188555741
C7	0.0003910468975244909	0.03755746993224256
SLURP1	0.0003910468975244909	-0.009791190995322552
LINC01033	0.0003910468975244909	-0.04644175327077915
KRT16P2	0.0003910468975244909	-0.040798317439897314
CCR4	0.0003910468975244909	0.036035451597513035
FAM19A3	0.0003910468975244909	0.0071429171255542045
LOC100506585	0.0003910468975244909	-0.04980978035970263
P2RY14	0.0003910468975244909	-0.041979580841020825
ULBP1	0.0003910468975244909	0.0014184498527533007
CRYBB3	0.00039104590691728706	0.029305273058897796
ZNF664-FAM101A	0.0003910412580424416	0.0020561523236936052
LINC01422	0.0003910412580424416	-0.04753020504087874
LOC643542	0.0003910412580424416	-0.05235473313369915
FKBP6	0.0003910412580424416	0.00024280086209726992
NPSR1-AS1	0.0003910412580424416	-0.0450771573248564
XLOC_007697	0.0003910412580424416	0.001107098185948896
LOC101928404	0.0003910412580424416	-0.05111332544094688
ANO4	0.0003910412580424416	0.025429302064564167
LOC643923	0.00039104026743523763	-0.05236337643422739
MIR4787	0.0003910361321817665	-0.05164248850395364
ABCB1	0.0003910361321817665	0.0021029377646744874
GRAP	0.0003910361321817665	-0.014230425215358722
ARL13A	0.0003910361321817665	0.03009080264357039
SNORA77	0.0003910361321817665	-0.007839438662352816
RIPPLY1	0.0003910361321817665	-0.023549029549015832
LOC101929577	0.00039103561856039184	-0.05157198452270784
CCDC170	0.00039103539976804454	0.03657004143439063
CDRT15	0.00039103181582102604	0.03507239583748417
LINC00882	0.0003910304926997168	-0.04580382659736054
MIR6723	0.0003910304926997168	-0.051395892945683086
MGC16025	0.00039102485321766727	-0.05230095173751703
FCAMR	0.0003910143460684248	0.0024947186468136096
GHR	0.0003909925599550832	-0.008211529341713042
SLC52A1	0.00039099050442005225	-0.010694865216981042
WTH3DI	0.00039097752066144986	0.001093135364808151
LINC00689	0.00039097358597390365	-0.045507343721028104
CCDC89	0.0003909635924460356	0.036263438283204136
C9orf173-AS1	0.00039095231348193656	0.037463240626569735
SNORD42B	0.00039094935302124996	-0.007245919723646965
LINC00957	0.00039094750168388844	-0.046141487613852006
FILIP1	0.0003909450760616425	0.0006081630465579191
LOC101929596	0.00039093104098997055	-0.05159151392698774
TXNRD3NB	0.00039093052736859503	0.0015548911020563105
WWTR1-AS1	0.00039092997914045154	0.0010953496462099421
EFCAB6	0.0003909289854549382	0.016778922971225962
LOC102724009	0.0003909228323515132	-0.05177540578583101
ADCY10P1	0.00039092122946346263	0.01358368860284373
TMEM143	0.0003909172900257429	0.0005391509003503936
KCNK9	0.00039091357123736796	-0.03609687013814056
SNORD66	0.00039090719934159696	-0.0070025778563167496
ST13P4	0.0003908966527912193	-0.003962893749035357
LRRN3	0.00039089101330916983	-0.052681888791084264
WAS	0.0003908904620027175	0.0010100988776409192
SLC26A3	0.00039088533614204226	-0.012051255954678375
GLIPR1L2	0.00039087510376626197	-0.009306988394867988
ENDOU	0.00039087431537142525	0.01389754873124599
SLC25A6	0.00039087380175005103	-0.012099540210277149
LOC101927188	0.00039086867588937577	-0.05048682539468807
LINC00706	0.00039086794347565414	-0.04558986615023114
DDR2	0.00039086312688323984	0.0252110574894103
MIR6780B	0.0003908525292580838	-0.05129445049249487
PKHD1L1	0.00039084103150163844	-0.03682949500809318
LOC102724050	0.00039083513382610663	-0.05177886902504869
ANGPTL5	0.00039081817769487983	0.02339393098850083
DUSP5P1	0.0003907982727331382	0.01850374964913043
CGB7	0.0003907966874600989	0.03418074232871976
ZNF362	0.00039079463758430797	0.0016220296142159807
NPTXR	0.00039079313406413274	-0.04504871295567303
CMPK2	0.0003907893594084471	0.03219667116670663
KIAA1614	0.000390768710558254	-0.038189351251033954
SNORD54	0.0003907471798728057	-0.00710727928162691
GLIS1	0.00039074003616217687	-0.009343510924775311
SCARA5	0.0003907255807106323	-0.018047882161220774
LOC100506207	0.00039072423371863517	-0.049701430947475256
METTL12	0.00039069008345670467	-0.05242326521702889
FKBP10	0.000390681653815212	0.00044399682704709953
TAS2R30	0.0003906698101549584	-0.0015723265975779999
RBM18	0.0003906673234842457	-0.02595080709414277
ST8SIA2	0.00039064752875975065	-0.0037678146722943673
LINC00551	0.00039064752875975065	-0.044927440012198505
ALLC	0.00039064752875975065	0.02158041556388987
SEPT5-GP1BB	0.00039064752875975065	-0.016035480484545395
LINC00330	0.00039064752875975065	-0.04442452308602224
PTGIR	0.00039064752875975065	-0.02965536305636063
CYP3A7	0.00039064752875975065	0.026825012460814396
MIR6515	0.00039064752875975065	-0.051419768751491235
ZNF469	0.00039064752875975065	0.0017643411340341197
LOC101926944	0.00039064752875975065	-0.050346137652380385
LINC01104	0.00039064752875975065	-0.046594284324604385
LOC101929229	0.00039064752875975065	-0.051422154244326945
CLDN6	0.00039064752875975065	0.032829081211346284
MAP3K19	0.00039064752875975065	-0.05270463912759216
LRRC14B	0.00039064752875975065	-0.052613049380600185
HBQ1	0.00039064752875975065	-0.01818910823862807
LVCAT8	0.00039064752875975065	-0.052714239103385185
PACRG-AS1	0.00039064752875975065	-0.04178518867693026
CDH22	0.00039064752875975065	0.03538624007567939
ZNF471	0.00039064752875975065	0.0017667032272701277
NFASC	0.00039064752875975065	-0.046771743781777064
PRDM16	0.00039064752875975065	-0.032519511241313914
BARHL1	0.00039064752875975065	0.03466045744150911
FOXE1	0.00039064752875975065	-0.0019330726540214282
BHMG1	0.00039064752875975065	0.03558829410044584
SLC9A4	0.00039064752875975065	-0.010232906612710702
LOC100129027	0.00039064752875975065	-0.04865732120127175
IYD	0.00039064752875975065	-0.03389152619269603
NID1	0.00039064752875975065	-0.04641362171400998
CACNA1D	0.00039064752875975065	0.03736905911873192
AMPD1	0.00039064752875975065	0.022672676399458237
MIR8078	0.00039064752875975065	-0.05108923980376129
AQP7	0.00039064752875975065	0.02819909413984934
SNORA70B	0.00039064752875975065	-0.007955210783059274
LINC00939	0.00039064752875975065	-0.046062817372266696
LINC00616	0.00039064752875975065	-0.0451197807824239
SPECC1L-ADORA2A	0.00039064752875975065	-0.005240257123039882
LOC101927797	0.00039064752875975065	-0.05083186723450811
LOC101928580	0.00039064752875975065	-0.05118371903987334
ZNF663P	0.00039064752875975065	0.0020556405177315495
SYT5	0.00039064752875975065	-0.002089032554025372
LOC101927686	0.00039064752875975065	-0.050759858519977996
FER1L6-AS1	0.00039064752875975065	0.0018806366443332445
ACY3	0.00039064752875975065	0.010797152141766905
OR5B2	0.00039064752875975065	-0.04281415303928415
ITIH1	0.00039064752875975065	-0.03343460098729101
SEMA4A	0.00039064752875975065	-0.01639718248718347
HEPACAM2	0.00039064752875975065	-0.01948712089206006
SLC22A16	0.00039064752875975065	-0.012784309822977846
LOC101927657	0.00039064752875975065	-0.05074424203958583
C11orf72	0.00039064752875975065	0.037053207311957076
C2orf71	0.00039064752875975065	0.03764115426351594
FGD2	0.00039064752875975065	0.0016092244340822903
DNAAF1	0.00039064752875975065	0.021916231080651688
DSCR8	0.00039064752875975065	0.019297596500365555
MMP8	0.00039064752875975065	-0.05069809085089516
CFHR5	0.00039064752875975065	0.03426985823288661
LINC01097	0.00039064752875975065	-0.04658479790688408
SST	0.00039064752875975065	-0.0040457929591170005
MIR6855	0.00039064752875975065	-0.05121438221522723
STEAP2-AS1	0.00039064752875975065	-0.003401877390526442
MIR6856	0.00039064752875975065	-0.05121067419043601
XKR3	0.00039064752875975065	0.001102578238792229
FAM181A	0.00039064752875975065	0.0075832401385903525
MUC20	0.00039064752875975065	-0.04915032111990292
RXFP3	0.00039064752875975065	-0.01927162342537736
CRHR2	0.00039064752875975065	0.029667055254620656
MIR5008	0.00039064752875975065	-0.05163019373958838
LOC105376360	0.00039064752875975065	-0.05191356074075498
LOC400043	0.00039064752875975065	-0.052205326846611
WNT3A	0.00039064752875975065	0.0010786609231266953
PHF24	0.00039064752875975065	-0.038136119447645056
ATP1A4	0.00039064752875975065	0.03277448141553148
FAM189A1	0.00039064752875975065	0.00739724232411515
FAM178B	0.00039064752875975065	0.007633717655517347
LOC101929696	0.00039064752875975065	-0.0516186043002928
LINC01227	0.00039064752875975065	-0.04704946322495501
LOC100128239	0.00039064752875975065	-0.04857363886152899
NREP-AS1	0.00039064752875975065	-0.04474188179225336
GRTP1-AS1	0.00039064752875975065	-0.01513639464074612
CTD-2201I18.1	0.00039064752875975065	0.028476642682711106
GDPD4	0.00039064752875975065	-0.007405893253006723
BTBD11	0.00039064752875975065	0.03658654649030896
RNF216-IT1	0.00039064752875975065	-0.022560040821032135
LINC01213	0.00039064752875975065	-0.04699474501777845
MIR4746	0.00039064752875975065	-0.051666802262251565
MIR4738	0.00039064752875975065	-0.05167583684147187
CAMKV	0.00039064752875975065	0.037226050089877755
AATK-AS1	0.00039064752875975065	0.0011570702337918427
CYP1A2	0.00039064752875975065	0.027141958149211942
SMIM18	0.00039064752875975065	-0.009169579076021228
LOC100506497	0.00039064752875975065	-0.049790765767722234
MIR34C	0.00039064752875975065	-0.05190116012859791
SMIM10	0.00039064752875975065	-0.009253399860316258
LOC102800447	0.00039064752875975065	-0.05187882349680756
LOC101929378	0.00039064752875975065	-0.0514636190572208
CYP26C1	0.00039064752875975065	0.027062956354850842
SFTPC	0.00039064752875975065	-0.015102007588412292
MIR6891	0.00039064752875975065	-0.051165749692718476
PDZD3	0.00039064752875975065	-0.039158522117170746
MIR6772	0.00039064752875975065	-0.05131225404604289
LINC00861	0.00039064752875975065	-0.045732918996212624
F11	0.00039064752875975065	0.00997551185779233
MIR130A	0.00039064752875975065	-0.05211779680451989
CNGB3	0.00039064752875975065	0.03204209132822705
CRIP3	0.00039064752875975065	0.029630098606903243
TMEM88B	0.00039064752875975065	0.0011005819106368886
RRN3P1	0.00039064752875975065	-0.020089509666345595
ASB5	0.00039064752875975065	0.03148347466486793
MIR424	0.00039064752875975065	-0.05183481702716125
FUT6	0.00039064752875975065	-0.0038981468438181732
TF	0.00039064752875975065	-0.000563335611886151
ARMC2-AS1	0.00039064752875975065	0.030493786722458567
RNU6-28P	0.00039064752875975065	-0.022146716385933685
ZNF831	0.00039064752875975065	0.0016042012769218461
DMP1	0.00039064752875975065	0.02206086468807833
RNF144A-AS1	0.00039064752875975065	-0.02290811011610694
C6orf229	0.00039064752875975065	0.03756944444752036
MIR3181	0.00039064752875975065	-0.0519331326734756
KCNJ9	0.00039064752875975065	-0.03593234342572166
ESRRB	0.00039064188927770107	0.011285888659823051
SLC39A2	0.00039064188927770107	-0.011105197155202529
ZNF676	0.00039064188927770107	0.0020585325875335236
KCCAT333	0.00039064188927770107	-0.03519052736632533
DNAH17-AS1	0.00039064188927770107	0.021783888386298994
HPGDS	0.00039064188927770107	-0.02435167828307555
MIR4469	0.00039064188927770107	-0.0517770455280987
PADI2	0.00039064188927770107	-0.04172274481429927
CD302	0.00039064188927770107	0.03581869647681524
EGLN2	0.00039064188927770107	0.016283868692278408
LOC100505478	0.00039064188927770107	-0.04945333714262101
MIR1538	0.00039064188927770107	-0.05210170951046539
FAM41C	0.00039064188927770107	0.006071139280141413
LOC339666	0.00039064188927770107	-0.05212676950524886
SLC39A12	0.00039064188927770107	-0.01113327019898358
KRT14	0.00039064188927770107	-0.0407586103976072
MAGEB6	0.00039064188927770107	-0.05272813980255098
DPY19L2P1	0.00039064188927770107	0.019832648011873594
LOC101927314	0.00039064188927770107	-0.05056876992753462
LGI4	0.00039064188927770107	-0.04325238893300054
ACKR2	0.00039064188927770107	0.006988930309990153
MYRIP	0.00039064188927770107	-0.0485184072011674
IL37	0.00039064188927770107	-0.030082846190975898
VPREB3	0.0003906362497956516	0.0011205639618910856
LOC100289673	0.0003906362497956516	-0.04937291738918659
CDH17	0.0003906362497956516	0.03540991555766221
MIR6750	0.0003906362497956516	-0.051350915758571425
MME	0.0003906362497956516	-0.05079141310302171
ACAN	0.00039061497730368466	0.00599079729217322
