	CD-coefficient	Significance
GM15209	-6.975773114008927e-05	-0.09039936047573255
ZFP956	-6.982679707467228e-05	-0.0010765531070831003
LEPR	-6.985214221495647e-05	-0.10988215877391738
TMEM8	-6.997848205057688e-05	-0.0539668023700941
CCR5	-7.001868916140682e-05	-0.042853758834385636
DNTTIP1	-7.002961068336677e-05	-0.06372444430246638
GM15890	-7.00380539573288e-05	-0.0922713029080795
CRYZ	-7.007468711992933e-05	-0.055101894750388986
ACBD3	-7.008098056718502e-05	-0.012699647975406424
GPR55	-7.01723459559969e-05	-0.10420524752122295
LCOR	-7.022918601630359e-05	-0.10981985883274886
GM26686	-7.02354140065351e-05	-0.09925233600831368
GM13156	-7.030144007577097e-05	-0.08688170121183064
TLR9	-7.031853415491869e-05	-0.06015510322157824
5730480H06RIK	-7.052951504639606e-05	-0.007212821089121815
MDM4-PS	-7.05502608635878e-05	-0.11094018437353109
PABPC1L	-7.056267280571735e-05	-0.11171228112647946
1810021B22RIK	-7.06160276881859e-05	-0.003163823166365488
BCAM	-7.06346111047433e-05	-0.033090768220770755
GM15867	-7.065482801570796e-05	-0.0921855393908041
FAM175A	-7.070796863488103e-05	-0.07267224598578209
CPXM1	-7.072000122909427e-05	-0.05431183598551406
SRP19	-7.078358255147593e-05	-0.07827014262014897
TLE2	-7.088141643149035e-05	-0.060660877787622414
TMEM71	-7.08880820126955e-05	-0.05399999161556468
EOGT	-7.089005669312604e-05	-0.06938196455368381
MRPL40	-7.090631907704285e-05	-0.11157564715594426
HFE	-7.092133774028431e-05	-0.10566651456699111
DNAJB11	-7.0993378348472e-05	-0.06281832962600559
SNX32	-7.109991378500966e-05	-0.0821038107981511
RAC3	-7.11149677742245e-05	-0.10668696758020058
ISOC2B	-7.117436263535858e-05	-0.10870123831298495
STAMBP	-7.119069109717835e-05	-0.07620215826559051
GM14046	-7.120664624916935e-05	-0.08873924341788841
1700084C06RIK	-7.121376161916003e-05	-0.0026744858194923853
RPS19-PS5	-7.132584675330097e-05	-0.10041606941611247
LYRM1	-7.132726200799006e-05	-0.11045963290912103
CHRNA2	-7.136651393890129e-05	-0.04903261046387032
DNLZ	-7.144572625554106e-05	-0.06350526920925739
CDCA3	-7.144800296972355e-05	-0.04518105445368929
GM13855	-7.15004367892132e-05	-0.08840928487081245
C77080	-7.151530994104509e-05	-0.0375582377665456
ZFP771	-7.167077257125874e-05	-0.0022147501040481465
ZFR2	-7.170102032737593e-05	-0.0010762635091677852
CD302	-7.170254503922943e-05	-0.04375968863978795
MMP14	-7.174804628426947e-05	-0.11136363615213934
SLC23A1	-7.178914847409793e-05	-0.09045115383036229
SIRPB1B	-7.18615526542241e-05	-0.09201977890788471
PHXR4	-7.186997176756126e-05	-0.11106588155992081
A630076J17RIK	-7.18725148972475e-05	-0.009802139009925409
LARP7	-7.188467877335255e-05	-0.10975517332586887
FKTN	-7.188799571914366e-05	-0.07645814512974955
MTL5	-7.191960195422582e-05	-0.11173543913237827
KIF14	-7.193200500692841e-05	-0.10932472481957584
GM13401	-7.19754604769493e-05	-0.0874493708155295
SHCBP1L	-7.202969858124511e-05	-0.09282756681562798
ZFP592	-7.206753690701116e-05	-0.004387458486478479
9230116N13RIK	-7.206935995835676e-05	-0.008205965847327624
DUSP16	-7.207132181513053e-05	-0.06509715278417155
GPRASP2	-7.216644310544787e-05	-0.10427125902941942
DCDC2B	-7.218807204626721e-05	-0.059327273561919164
GM26816	-7.221971370059643e-05	-0.09964582822271761
GM11831	-7.222425115700565e-05	-0.08409842135879594
TMEM14A	-7.223735495932607e-05	-0.0577667718741105
1700028E10RIK	-7.22495159028025e-05	-0.001996138868582854
HMGB1-PS5	-7.225384520810058e-05	-0.10626073982175616
TRIM30D	-7.226849997619253e-05	-0.04243901150203355
GM15742	-7.230034572655915e-05	-0.09177715388714403
RASD1	-7.231143041976039e-05	-0.10603508908952342
TCTEX1D1	-7.233209166019335e-05	-0.06608712021009544
FBXO40	-7.233291486313563e-05	-0.0750614142372392
GPX2-PS1	-7.237847924823673e-05	-0.10433117115762153
METTL21C	-7.238367778399106e-05	-0.11109375478462008
GM11399	-7.241342961635622e-05	-0.08301174791774102
GM27406	-7.242059477209521e-05	-0.10043671233144952
APOM	-7.249085149556071e-05	-0.02304976290738997
ME1	-7.24946242447039e-05	-0.11094597331797207
2810410L24RIK	-7.256812103269225e-05	-0.005159168571733111
GM26693	-7.25704808348917e-05	-0.0992814334102175
FAM46B	-7.259250504841255e-05	-0.0734995472970566
RND3	-7.266502384337996e-05	-0.10360095473616016
GM26640	-7.270881196461719e-05	-0.09911446261502121
HENMT1	-7.272220625331117e-05	-0.10557685957072138
LEAP2	-7.272560237970499e-05	-0.10985651954540182
SPA17	-7.2735639284535e-05	-0.08114779890072488
TRIP12	-7.275682371782781e-05	-0.04137980976252664
TTC26	-7.276070036743801e-05	-0.037038843316706926
AY512931	-7.276810570387525e-05	-0.030053115160816796
RAB11FIP4OS1	-7.276877935325707e-05	-0.10718755402605962
ZDHHC17	-7.278859609640076e-05	-0.010161530628436277
GM26648	-7.28557186589519e-05	-0.09913644916709657
POFUT1	-7.293192380693588e-05	-0.11029391955716839
GM12915	-7.307206871359018e-05	-0.08639908069143554
AKR1E1	-7.307575646412978e-05	-0.018245202905067287
NRN1L	-7.309091350746911e-05	-0.11194102004861217
GM7846	-7.312353958230245e-05	-0.10254866561983994
GM16892	-7.317573929898298e-05	-0.09430788091448356
GM12843	-7.326823150724942e-05	-0.08628855223864737
ACVR2A	-7.328469621445822e-05	-0.014026684594425867
2410004P03RIK	-7.33210236523691e-05	-0.004239203425404079
CLEC4E	-7.33211322636946e-05	-0.0504348809269093
KCNMB4	-7.332142677308866e-05	-0.10914513249512209
HCFC1R1	-7.333300984983453e-05	-0.10534409920442311
AKAP7	-7.336875058888913e-05	-0.01795834603491965
GM26564	-7.341906637608363e-05	-0.09884136354981948
GM10762	-7.344018132049386e-05	-0.08240698298256463
LYRM9	-7.344624508739755e-05	-0.1104708119153407
HDAC6	-7.347170036147548e-05	-0.10541094102297505
ZFP937	-7.352790081139656e-05	-0.001167393657778959
ESPN	-7.353544569430384e-05	-0.0705097617688864
OLFR920	-7.355010305656366e-05	-0.1118142031859396
SNRNP35	-7.356201527792218e-05	-0.08305335661057445
IL2RB	-7.367855791375515e-05	-0.10817581674799254
FCGRT	-7.370856548829537e-05	-0.07545085809344707
GM13792	-7.371319373227412e-05	-0.08827563876791233
EXTL1	-7.375778267907007e-05	-0.07134221996349585
MYRFL	-7.377683857301121e-05	-0.1118232689694143
KIF13A	-7.383063548040121e-05	-0.1093191037834868
CDC16	-7.384927237592698e-05	-0.04468595231582938
C920006O11RIK	-7.386095447095574e-05	-0.037663232385590925
GM16043	-7.386574989059248e-05	-0.09277625144961243
LY6C2	-7.388609960845877e-05	-0.11041891945443144
GM12763	-7.388869922699398e-05	-0.08616694621548227
MAFK	-7.391276684447477e-05	-0.11053425664530864
GM12596	-7.393933544081886e-05	-0.08585123670944436
GM3555	-7.39565473944568e-05	-0.10088166384756891
5033417F24RIK	-7.398523245012606e-05	-0.006996428290641565
UCKL1OS	-7.401086879541865e-05	-0.029135181863779835
5430435G22RIK	-7.40383448383667e-05	-0.0071291423418996525
GM16299	-7.414558322468568e-05	-0.09364449958369625
RPUSD3	-7.424954386662766e-05	-0.09966930199601565
GM10232	-7.4260926663062e-05	-0.08146354329627997
GM11474	-7.434564902385185e-05	-0.0832215446831246
D630008O14RIK	-7.441296144971699e-05	-0.058342066330453884
CEP290	-7.443920488621963e-05	-0.04717993204518538
SYVN1	-7.449827661609876e-05	-0.07100271219352783
BLOC1S4	-7.453006045181206e-05	-0.03459031795440058
SFXN2	-7.454954092946399e-05	-0.09375894821962016
GM6822	-7.458322784991321e-05	-0.10219326659215189
ABCD4	-7.458402433021233e-05	-0.011372841032669861
TRIM30B	-7.469185773678882e-05	-0.04251018159867437
GM13701	-7.471378144297419e-05	-0.08812145560667345
9130230L23RIK	-7.471522145125953e-05	-0.008066855987859896
DHRS9	-7.472918103286273e-05	-0.06168665144131649
TMEM254B	-7.472945105627712e-05	-0.05541615362716057
TMEM254A	-7.472945105627712e-05	-0.05544870586481032
CREBL2	-7.474900298229369e-05	-0.05456054922749168
GM13051	-7.477821889162925e-05	-0.08671683326538882
CPPED1	-7.47857245428358e-05	-0.054077796841215914
PHYHD1	-7.480821677421539e-05	-0.11106083131354771
MFN1	-7.487287984891464e-05	-0.11114386807123405
CCDC39	-7.487962718498742e-05	-0.04135037091073267
FAM193A	-7.490457382457005e-05	-0.07285270102611838
GM20433	-7.492097837656909e-05	-0.09582336153933002
VCAN	-7.492215452618365e-05	-0.02356002556950776
ZMAT2	-7.495635520747536e-05	-0.0012459201325197844
MRPS33	-7.497408316996446e-05	-0.11163202725651045
NESPAS	-7.499627723536043e-05	-0.11195792662871218
EFCAB8	-7.500265996830186e-05	-0.06693409418325291
AP3B2	-7.503148842544253e-05	-0.0220726485048389
ZFP358	-7.510781821959216e-05	-0.006736556225328427
GRIK5	-7.510929324580402e-05	-0.10445472516608395
GSTT3	-7.514892819817604e-05	-0.10467227778965138
GM4189	-7.521405052586247e-05	-0.10101333043774208
CMTM3	-7.523744875775803e-05	-0.0512534503985452
MAP2K2	-7.528709233993721e-05	-0.11061635959940136
POMC	-7.529314771311926e-05	-0.11006652439025111
RAB22A	-7.53474854051344e-05	-0.10711209784015197
ARRDC4	-7.534806620009423e-05	-0.02598759101022796
CD34	-7.536900677312979e-05	-0.043815576703331194
GM19345	-7.539345026225218e-05	-0.0955021363068786
RSAD1	-7.541783826063629e-05	-0.09930777306256222
CCDC74A	-7.541788128041595e-05	-0.04175152494972843
1700120B22RIK	-7.542075742149597e-05	-0.0028996413314338896
MYADM	-7.547993209428857e-05	-0.11178604496642564
CTSA	-7.549285044417265e-05	-0.05628591556474252
EID2B	-7.549856260525993e-05	-0.06738220926708338
NLRP3	-7.550936144414156e-05	-0.11197413835230796
4930506M07RIK	-7.551487875021963e-05	-0.00596236199663298
GM15696	-7.554663847195693e-05	-0.0915826699842131
GM14125	-7.556115339755053e-05	-0.08887866160687813
RAB31	-7.556707872965356e-05	-0.1070287035031221
GM27960	-7.558147701139591e-05	-0.10056832135776705
THOC5	-7.559613225922919e-05	-0.06254925231247144
SUSD3	-7.559619275735694e-05	-0.07241708218884024
GM15729	-7.56272523526086e-05	-0.09174310761522153
GM26623	-7.567889137119303e-05	-0.09905586739680361
RBM18	-7.569189694719304e-05	-0.10569693555612913
ADAMTSL2	-7.573288592702331e-05	-0.014677122614692464
GM6984	-7.577319276847931e-05	-0.10227225165267428
RNF19A	-7.585295199333395e-05	-0.10319612176160364
SBSN	-7.586095992311033e-05	-0.09749861256799253
BGLAP3	-7.58816279562306e-05	-0.034123047315880825
P2RY13	-7.58833861219773e-05	-0.11172236398463131
MUT	-7.589171890106685e-05	-0.11177323029927444
C1S1	-7.59284284924328e-05	-0.03696307371308756
CYSLTR1	-7.593919659342477e-05	-0.05772222466861024
WBP11	-7.603274918356071e-05	-0.02000918312193467
GM15981	-7.604592699295785e-05	-0.09260244418516422
ZFP846	-7.610098851610322e-05	-0.0015136306896426088
CCDC173	-7.611402869459902e-05	-0.04105798681338835
CHST13	-7.615017774313852e-05	-0.049152617820493516
PHACTR2	-7.615139711764267e-05	-0.11118261593719858
ANKMY1	-7.617634254876733e-05	-0.02058516822390484
CSNK1G3	-7.619539276323856e-05	-0.055441846625729235
RPL22-PS1	-7.62320901221289e-05	-0.10195163229497461
PIRA2	-7.625258638909172e-05	-0.11085540904138924
ANKDD1B	-7.628389477339511e-05	-0.02046740837786045
MEIS3	-7.629433764328324e-05	-0.1110373129172878
GM11460	-7.6302998056826e-05	-0.08316674858343664
GM11345	-7.631047566276518e-05	-0.08291195002762136
GM12196	-7.632143059699373e-05	-0.08490124046271424
CACNA1A	-7.632355535743828e-05	-0.03792745881869451
HIST1H2AJ	-7.632544153649545e-05	-0.10590992940432076
VMA21	-7.636949625946848e-05	-0.022682557820221994
GM26691	-7.64203461067373e-05	-0.09926690964979196
PID1	-7.64461562378684e-05	-0.11101963172329576
GM24550	-7.645297595071444e-05	-0.0978406618799233
TBC1D32	-7.655436053859927e-05	-0.06823683239523093
LENEP	-7.66112952436795e-05	-0.10986943179824649
GM26745	-7.663572159686614e-05	-0.09941088860175307
SLC22A23	-7.66380521590177e-05	-0.09052902649776029
GM25545	-7.670221799375055e-05	-0.09816204376070692
PACSIN1	-7.670404087869514e-05	-0.11170422969959226
GM13717	-7.670859212859531e-05	-0.08815056386183401
RC3H1	-7.67609477712624e-05	-0.10537207993768571
GM15819	-7.676184178931494e-05	-0.09201552832641913
CTNND1	-7.676849655685654e-05	-0.056175852603213616
CNTROB	-7.683991524457186e-05	-0.05200902838685037
ZFP951	-7.68421944042333e-05	-0.0010930020556322306
TRAV3D-3	-7.689077839831837e-05	-0.04584720550011112
TRAV3N-3	-7.689077839831837e-05	-0.045812446940639795
EXOC3	-7.689382293501654e-05	-0.07104684828592558
GM21975	-7.691876738273778e-05	-0.09666964011291512
GM12195	-7.69363502820081e-05	-0.08489044890289635
VWC2	-7.696170584764468e-05	-0.02042446785224894
ARL5A	-7.69789476270885e-05	-0.025169931973457293
RPL31-PS6	-7.69920091461218e-05	-0.10157890914391754
1700071G01RIK	-7.705815433384172e-05	-0.002599678452181199
GM10357	-7.709293202666864e-05	-0.08173294981617715
FAR2	-7.717052122186907e-05	-0.07427474897329076
ABHD4	-7.720333960516041e-05	-0.011820392980510103
LAMC1	-7.722699413151301e-05	-0.10970535709031431
MRPL23	-7.723022422240383e-05	-0.11155164395989048
SNRNP27	-7.723143203176035e-05	-0.08307747236896201
ASAH1	-7.72760504215224e-05	-0.0262810901541268
R74862	-7.734902398270411e-05	-0.10726252518789259
MAP3K9	-7.743343261324422e-05	-0.11066122611953394
SUPT7L	-7.747165317517026e-05	-0.07265123544177232
GM15208	-7.747803348455998e-05	-0.0903903695724379
GM17017	-7.752131228740964e-05	-0.09436441373239157
PDE8B	-7.753356984661121e-05	-0.11142774207535322
GM11655	-7.753996480052408e-05	-0.08365817881499812
HECTD1	-7.759743870808132e-05	-0.1055168233735036
SSU72	-7.760768758683277e-05	-0.07697383526006107
COL4A2	-7.763013605273586e-05	-0.052495455145527836
GM21188	-7.766535100878043e-05	-0.096446732512528
4933423P22RIK	-7.767660066125207e-05	-0.006715905282679437
WDR20	-7.768791244278924e-05	-0.01927009780928246
LDHA-PS2	-7.769061196813799e-05	-0.10983556606761852
C230038L03RIK	-7.774587969076677e-05	-0.037034021428354255
GM16041	-7.776523390785493e-05	-0.09275981277252837
KEAP1	-7.777105850775475e-05	-0.1092877732565517
CDK14	-7.77823390349512e-05	-0.0455237957109048
METRNL	-7.778895814179597e-05	-0.11106572622992783
GM13225	-7.786797250506716e-05	-0.08705471301070103
LETM1	-7.791773046655186e-05	-0.1098972456369921
NFE2L3	-7.792233402848749e-05	-0.11196533757301519
CEACAM16	-7.795152555898662e-05	-0.04636056625056699
USP6NL	-7.79526029427837e-05	-0.025036415847448534
SLC25A25	-7.798710097246538e-05	-0.09005674234217542
GM17147	-7.798749101114132e-05	-0.09471851589947639
SNRNP25	-7.800452180051875e-05	-0.08310151539344157
GM14869	-7.803492160192194e-05	-0.09012903954740287
PHLDB1	-7.805857550475846e-05	-0.11109562477478618
MED25	-7.811741663475874e-05	-0.11099295790090102
OTX2OS1	-7.8130243746063e-05	-0.11174425711094393
TCF4	-7.814547766501047e-05	-0.06678386407675374
1700029I15RIK	-7.820316719368271e-05	-0.002037953717720287
KCNH1	-7.822785128962981e-05	-0.10910888295193871
LIN52	-7.832354619522176e-05	-0.10998165497039708
COL23A1	-7.83343950736444e-05	-0.05244319573323214
GCNT2	-7.835111715961274e-05	-0.07944131504688953
LMNA	-7.838566939801991e-05	-0.11005761913298917
0610012G03RIK	-7.845942660349902e-05	-0.0003582372849422721
3110009E18RIK	-7.847967562268676e-05	-0.005298063001730878
TTC16	-7.850869331939736e-05	-0.03730061230747417
ZKSCAN17	-7.859634219170449e-05	-0.0011819140559966579
THAP1	-7.860004567496488e-05	-0.06312689601428689
F8	-7.865906388507093e-05	-0.07162238569330448
GM15396	-7.871334470898825e-05	-0.09075028117750478
MRGPRA9	-7.875274881160878e-05	-0.11151731313463509
H2AF-PS	-7.883670786797871e-05	-0.10510353088066754
BTNL7-PS	-7.889487386590715e-05	-0.036264366728089165
GM9085	-7.895555986995256e-05	-0.10298670270144789
OCEL1	-7.89562859391613e-05	-0.1118575922786259
GM5754	-7.896168611389226e-05	-0.10164101036054579
GM20507	-7.897550290400966e-05	-0.09598749014406888
DENND2C	-7.899570676943871e-05	-0.06080054089257536
SLC47A2	-7.902069509873294e-05	-0.08772327921172485
FAM196B	-7.90296258540243e-05	-0.07290846096854181
TTF1	-7.909256415526076e-05	-0.03632404375199705
GM15541	-7.925788198305522e-05	-0.0911808490602346
8030462N17RIK	-7.927474125312128e-05	-0.007792209968998147
GM13012	-7.92849763140929e-05	-0.08664778129963466
B3GNT4	-7.933873628200297e-05	-0.030766780988526074
UGT1A6B	-7.941322332041787e-05	-0.02852985088904525
RPS19-PS6	-7.941751606952488e-05	-0.10040275495836926
METTL7A2	-7.944497437790596e-05	-0.11111466282387611
LYRM4	-7.944941888462972e-05	-0.11046411638813841
VPS18	-7.946401352101025e-05	-0.02173007023501894
ABRA	-7.94943003830163e-05	-0.012081068297629255
PRG4	-7.950357706164958e-05	-0.10922032573856522
CERKL	-7.955448169778557e-05	-0.04759345042306093
HEATR6	-7.958198176135881e-05	-0.10550180834905365
RSRC1	-7.961134291871124e-05	-0.0990541188413595
SDS	-7.963052169772122e-05	-0.09624485767414093
OLFR1062	-7.963157113280904e-05	-0.11182910454388861
PPP3CC	-7.971691831518412e-05	-0.10948465849286493
FAM161B	-7.974683970444854e-05	-0.07249081727521017
SNX21	-7.975015185879554e-05	-0.08229936962767526
TSR3	-7.979662700759929e-05	-0.037854629750688984
PGAP3	-7.980042740914932e-05	-0.111221504382778
RBBP9	-7.982361006081565e-05	-0.10583210704383184
PYGB	-7.983926240825716e-05	-0.10744055445135914
IGHV1-31	-7.985071888592532e-05	-0.1073244451635289
GM12643	-7.985332667581922e-05	-0.08590210861433784
GM5585	-7.987012330578384e-05	-0.10155902586581544
GM2539	-7.990135505579917e-05	-0.09809425869182392
SPATA1	-7.992533595381947e-05	-0.08089576136227661
4930465M20RIK	-7.994204519057589e-05	-0.005842147646875347
GM13932	-7.999276984026803e-05	-0.08853226103188827
CCNK	-8.000658683415e-05	-0.0426005385072855
GM9818	-8.002554360215879e-05	-0.10322469031007897
GM20517	-8.004677441211404e-05	-0.09600376118189075
AAK1	-8.004734828536125e-05	-0.010628723448987833
GM12504	-8.007939269153508e-05	-0.08566543445339758
PI16	-8.008559417004067e-05	-0.11105321467993556
NEK6	-8.008841728604854e-05	-0.11195353476601533
GM12812	-8.01074853194453e-05	-0.08626832254990202
GM16174	-8.013838523790464e-05	-0.09325714855224582
YWHAH	-8.017584510688402e-05	-0.013388357656360483
2310003H01RIK	-8.021364119566019e-05	-0.0038929795911472904
XYLB	-8.021708410413889e-05	-0.01483935388665647
BRSK2	-8.021826329940334e-05	-0.03573755609069225
GM20636	-8.026183024197632e-05	-0.09617391805162478
GM26529	-8.031483922744413e-05	-0.09869143344950171
DUSP23	-8.033796749278657e-05	-0.06515846787392293
SLC27A6	-8.035014223327334e-05	-0.0894101473345752
GM24576	-8.035986672124238e-05	-0.09784837101505228
GM26575	-8.045708147539555e-05	-0.09887856658802124
MKLN1OS	-8.045927369412888e-05	-0.11130753387652242
CRYGN	-8.047467789827616e-05	-0.05506918376550271
PIGM	-8.050134857913707e-05	-0.11098547032879869
9030619P08RIK	-8.055114349957223e-05	-0.007928509254803349
GM10729	-8.057486423347728e-05	-0.08238435792219259
ZFP503	-8.059721476685214e-05	-0.00530698761729731
GM15772	-8.068400358910306e-05	-0.09186192052996883
MAATS1	-8.069579638898633e-05	-0.11049724138398231
RNF183	-8.071195856756288e-05	-0.10323003519555685
4930430E12RIK	-8.07195899331471e-05	-0.005705493921909329
1110034G24RIK	-8.083649240728542e-05	-0.0008625879915055521
RPRL1	-8.101764043412807e-05	-0.10091535006752561
SLC44A1	-8.102104546361418e-05	-0.08782844966537784
C430014B12RIK	-8.104656702032935e-05	-0.03734855869573715
GM6685	-8.105272583425472e-05	-0.1020903922434519
1600002K03RIK	-8.105925061625626e-05	-0.0012892312139203593
SPEF2	-8.121984322759345e-05	-0.0802822396962467
GM16245	-8.123543872529595e-05	-0.09352031655943582
TTC30B	-8.124056610083755e-05	-0.036850864500163394
ZFP811	-8.124528077327583e-05	-0.001743474934928213
GM12303	-8.130581235667272e-05	-0.0852214976506841
4930553M12RIK	-8.133834432088532e-05	-0.006200791862129462
E230016M11RIK	-8.136239548742827e-05	-0.06596369508914421
GM26892	-8.13686145261875e-05	-0.09990837960537552
NOXO1	-8.13737552316387e-05	-0.11196522380794871
GM25694	-8.14042633052683e-05	-0.09822886656855262
3930402G23RIK	-8.141291311343923e-05	-0.0054098476921816616
