id,cas_num,ctrl_ids,dose,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,smiles,timepoint,tissue,vehicle,version
drug:DM2558,86386-73-4,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,10 mg/kg,Fluconazole,DB00196,GSE59927,rat,GSM1456623|GSM1456624|GSM1456865,GPL5425,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,1 d,Liver,Corn Oil,1.2
drug:DM2559,86386-73-4,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,394 mg/kg,Fluconazole,DB00196,GSE59927,rat,GSM1456531|GSM1456860|GSM1456861,GPL5425,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.25 d,Liver,Corn Oil,1.2
drug:DM1001,99-57-0,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,625 mg/kg,2-Amino-4-Nitrophenol,,GSE59927,rat,GSM1456302|GSM1456316|GSM1456376,GPL5425,Nc1cc(ccc1O)[N+]([O-])=O,5 d,Kidney,CMC,1.2
drug:DM1000,99-57-0,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,625 mg/kg,2-Amino-4-Nitrophenol,,GSE59927,rat,GSM1456301|GSM1456315|GSM1456347,GPL5425,Nc1cc(ccc1O)[N+]([O-])=O,3 d,Kidney,CMC,1.2
drug:DM1003,91-23-6,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,740 mg/kg,2-Nitroanisole,,GSE59927,rat,GSM1456084|GSM1456102|GSM1456134,GPL5425,COc1ccccc1[N+]([O-])=O,5 d,Kidney,CMC,1.2
drug:DM1002,91-23-6,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,740 mg/kg,2-Nitroanisole,,GSE59927,rat,GSM1456083|GSM1456100|GSM1456132,GPL5425,COc1ccccc1[N+]([O-])=O,1 d,Kidney,CMC,1.2
drug:DM1005,108-42-9,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,200 mg/kg,3-Chloroaniline,,GSE59927,rat,GSM1456253|GSM1456265|GSM1456287,GPL5425,Nc1cccc(Cl)c1,1 d,Kidney,CMC,1.2
drug:DM1004,91-23-6,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,740 mg/kg,2-Nitroanisole,,GSE59927,rat,GSM1456101|GSM1456133|GSM1456181,GPL5425,COc1ccccc1[N+]([O-])=O,3 d,Kidney,CMC,1.2
drug:DM1007,108-42-9,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,200 mg/kg,3-Chloroaniline,,GSE59927,rat,GSM1456267|GSM1456271,GPL5425,Nc1cccc(Cl)c1,5 d,Kidney,CMC,1.2
drug:DM1006,108-42-9,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,200 mg/kg,3-Chloroaniline,,GSE59927,rat,GSM1456254|GSM1456266,GPL5425,Nc1cccc(Cl)c1,3 d,Kidney,CMC,1.2
drug:DM1009,89-63-4,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,1200 mg/kg,4-Chloro-2-Nitroaniline,,GSE59927,rat,GSM1456047|GSM1456058|GSM1456069,GPL5425,Nc1ccc(Cl)cc1[N+]([O-])=O,3 d,Kidney,CMC,1.2
drug:DM1008,89-63-4,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,1200 mg/kg,4-Chloro-2-Nitroaniline,,GSE59927,rat,GSM1456046|GSM1456056|GSM1456068,GPL5425,Nc1ccc(Cl)cc1[N+]([O-])=O,1 d,Kidney,CMC,1.2
drug:DM1559,107-18-6,GSM1454103|GSM1454639|GSM1454640|GSM1454641|GSM1454899|GSM1454988|GSM1455048|GSM1455055|GSM1455184|GSM1455187|GSM1455190|GSM1456037|GSM1456043|GSM1456065|GSM1456377|GSM1456380|GSM1456383,25 mg/kg,Allyl Alcohol,,GSE59927,rat,GSM1454126|GSM1454127|GSM1454128,GPL5425,OCC=C,1 d,Kidney,Saline,1.2
drug:DM1558,107-18-6,GSM1453885|GSM1454228|GSM1454583|GSM1454642|GSM1454643|GSM1454981|GSM1455032|GSM1455039|GSM1455049|GSM1455065|GSM1455185|GSM1455188|GSM1455191|GSM1456038|GSM1456044|GSM1456066|GSM1456378|GSM1456381|GSM1456384,16 mg/kg,Allyl Alcohol,,GSE59927,rat,GSM1454116|GSM1454117|GSM1454118,GPL5425,OCC=C,3 d,Kidney,Saline,1.2
drug:DM3119,68-12-2,GSM1456533|GSM1457426|GSM1457624|GSM1458031|GSM1458441|GSM1458805|GSM1460583|GSM1460907|GSM1461007|GSM1461019|GSM1461341|GSM1461367|GSM1461376|GSM1461585,140 mg/kg,"N,N-Dimethylformamide",,GSE59927,rat,GSM1457509|GSM1458331,GPL5424,CN(C)C=O,1 d,Liver,Saline,1.2
drug:DM3227,90581-31-0,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,225 mg/kg,Azithromycin,DB00207,GSE59927,rat,GSM1457189|GSM1458340|GSM1458536,GPL5425,,1 d,Liver,Water,1.2
drug:DM1315,41859-67-0,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,617 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1453668|GSM1453698|GSM1453786,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,3 d,Kidney,Corn Oil,1.2
drug:DM1314,41859-67-0,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,617 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1453665|GSM1453666|GSM1453667,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,1 d,Kidney,Corn Oil,1.2
drug:DM1317,80-05-7,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,100 mg/kg,Bisphenol A,,GSE59927,rat,GSM1453895|GSM1453896|GSM1453897,GPL5425,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1 d,Kidney,Corn Oil,1.2
drug:DM1316,80-05-7,GSM1453673|GSM1453813|GSM1454241|GSM1454328|GSM1454329|GSM1455539|GSM1455540|GSM1455541|GSM1455641,100 mg/kg,Bisphenol A,,GSE59927,rat,GSM1453892|GSM1453893|GSM1453894,GPL5425,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,0.25 d,Kidney,Corn Oil,1.2
drug:DM1311,41859-67-0,GSM1453673|GSM1453813|GSM1454241|GSM1454328|GSM1454329|GSM1455539|GSM1455540|GSM1455541|GSM1455641,100 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1453733|GSM1453734|GSM1453735,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,0.25 d,Kidney,Corn Oil,1.2
drug:DM1310,41859-67-0,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,100 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1453663|GSM1453664|GSM1453738,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,3 d,Kidney,Corn Oil,1.2
drug:DM1313,41859-67-0,GSM1453693|GSM1453891|GSM1454852|GSM1454880|GSM1454882|GSM1455439|GSM1455449|GSM1455459|GSM1455545|GSM1455659|GSM1455917|GSM1455933|GSM1456297|GSM1456307|GSM1456325,100 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1455440|GSM1455451|GSM1455462,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,5 d,Kidney,Corn Oil,1.2
drug:DM1312,41859-67-0,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,100 mg/kg,Bezafibrate,DB01393,GSE59927,rat,GSM1453736|GSM1453737|GSM1454079,GPL5425,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,1 d,Kidney,Corn Oil,1.2
drug:DM3566,59729-32-7,GSM1452556|GSM1452567|GSM1452611|GSM1452644|GSM1452724|GSM1452727|GSM1452729|GSM1452750|GSM1452777|GSM1452809|GSM1452821|GSM1452857|GSM1452866|GSM1452889|GSM1452917|GSM1452921|GSM1452941|GSM1452955|GSM1452988|GSM1453000|GSM1453031|GSM1453040|GSM1453069|GSM1453081|GSM1453085|GSM1453086|GSM1453089|GSM1453106|GSM1453182|GSM1453187|GSM1453196|GSM1453212|GSM1453217|GSM1453235|GSM1453259|GSM1453280|GSM1453289|GSM1453294|GSM1453314|GSM1453319|GSM1453323,150 uM,Citalopram,DB00215,GSE59927,rat,GSM1452768|GSM1452788|GSM1452812,GPL5426,[H+].[Br-].CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,1 d,Primary rat hepatocytes,DMSO,1.2
drug:DM1319,80-05-7,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,610 mg/kg,Bisphenol A,,GSE59927,rat,GSM1453901|GSM1453902|GSM1453903,GPL5425,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1 d,Kidney,Corn Oil,1.2
drug:DM1318,80-05-7,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,100 mg/kg,Bisphenol A,,GSE59927,rat,GSM1453898|GSM1453899|GSM1453900,GPL5425,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,3 d,Kidney,Corn Oil,1.2
drug:DM3658,68-12-2,GSM1452555|GSM1452566|GSM1452610|GSM1452643|GSM1452663|GSM1452678|GSM1452726|GSM1452749|GSM1452776|GSM1452808|GSM1452820|GSM1452856|GSM1452865|GSM1452888|GSM1452916|GSM1452920|GSM1452940|GSM1452954|GSM1452972|GSM1452987|GSM1452999|GSM1453011|GSM1453033|GSM1453044|GSM1453059|GSM1453084|GSM1453088|GSM1453115|GSM1453150|GSM1453181|GSM1453186|GSM1453195|GSM1453238|GSM1453258|GSM1453279|GSM1453288|GSM1453293|GSM1453313|GSM1453318|GSM1453322,65000 uM,"N,N-Dimethylformamide",,GSE59927,rat,GSM1452770|GSM1452798|GSM1452813,GPL5426,CN(C)C=O,0.67 d,Primary rat hepatocytes,DMSO,1.2
drug:DM3226,90581-31-0,GSM1457246|GSM1457541|GSM1457754|GSM1458129|GSM1458390|GSM1458965|GSM1459039|GSM1459667,225 mg/kg,Azithromycin,DB00207,GSE59927,rat,GSM1457186|GSM1457187|GSM1457188,GPL5425,,0.25 d,Liver,Water,1.2
drug:DM3773,81131-70-6,GSM1462314|GSM1462318|GSM1462322|GSM1462328|GSM1462359|GSM1462389,1200 mg/kg,Pravastatin,DB00175,GSE59927,rat,GSM1462351|GSM1462381|GSM1462414,GPL5426,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,5 d,Skeletal muscle,Corn Oil,1.2
drug:DM3358,14769-73-4,GSM1456796|GSM1457568|GSM1457768|GSM1457961|GSM1457964|GSM1458885|GSM1459040|GSM1459753|GSM1460129|GSM1460149|GSM1460674|GSM1460800|GSM1460894|GSM1461549,120 mg/kg,Levamisole,DB00848,GSE59927,rat,GSM1459128|GSM1459129|GSM1459563,GPL5425,[Cl-].C1CN2C[C@@H](N=C2S1)c3ccccc3.[H+],3 d,Liver,Water,1.2
drug:DM1791,556-52-5,GSM1453551|GSM1453817|GSM1454453|GSM1454454|GSM1454733|GSM1454794|GSM1455725,210 mg/kg,Glycidol,,GSE59927,rat,GSM1456199|GSM1456235|GSM1456247,GPL5425,OCC1CO1,1 d,Kidney,Water,1.2
drug:DM1790,,GSM1453779|GSM1454457|GSM1454458|GSM1454729|GSM1454786|GSM1454796|GSM1455726,3525 mg/kg,Ethylene Glycol,,GSE59927,rat,GSM1453687|GSM1453775|GSM1454076,GPL5425,OCCO,5 d,Kidney,Water,1.2
drug:DM950,51012-33-0,GSM1450955|GSM1450977|GSM1450978|GSM1451281|GSM1451290|GSM1451519|GSM1451744|GSM1451915|GSM1451918|GSM1451951|GSM1452142|GSM1452217|GSM1452227,1200 mg/kg,Tiapride,,GSE59927,rat,GSM1451420|GSM1451447|GSM1451588,GPL5425,[H+].[Cl-].CCN(CC)CCNC(=O)c1cc(ccc1OC)[S](C)(=O)=O,5 d,Heart,Water,1.2
drug:DM1792,302-01-2,GSM1453551|GSM1453817|GSM1454453|GSM1454454|GSM1454733|GSM1454794|GSM1455725,45 mg/kg,Hydrazine,,GSE59927,rat,GSM1455666|GSM1455704|GSM1455761,GPL5425,NN,1 d,Kidney,Water,1.2
drug:DM1795,53-86-1,GSM1453551|GSM1453817|GSM1454453|GSM1454454|GSM1454733|GSM1454794|GSM1455725,4.5 mg/kg,Indomethacin,DB00328,GSE59927,rat,GSM1453727|GSM1453728|GSM1453729,GPL5425,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,1 d,Kidney,Water,1.2
drug:DM1794,302-01-2,GSM1453779|GSM1454457|GSM1454458|GSM1454729|GSM1454786|GSM1454796|GSM1455726,45 mg/kg,Hydrazine,,GSE59927,rat,GSM1455678|GSM1455712|GSM1455763,GPL5425,NN,5 d,Kidney,Water,1.2
drug:DM1797,53-86-1,GSM1453551|GSM1453817|GSM1454453|GSM1454454|GSM1454733|GSM1454794|GSM1455725,9.6 mg/kg,Indomethacin,DB00328,GSE59927,rat,GSM1453574|GSM1453575|GSM1453815,GPL5425,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,1 d,Kidney,Water,1.2
drug:DM1796,53-86-1,GSM1453778|GSM1454455|GSM1454456|GSM1454728|GSM1454795|GSM1454820|GSM1455062|GSM1455063|GSM1455064|GSM1455695,4.5 mg/kg,Indomethacin,DB00328,GSE59927,rat,GSM1453730|GSM1453731|GSM1453732,GPL5425,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,3 d,Kidney,Water,1.2
drug:DM1799,53-86-1,GSM1453779|GSM1454457|GSM1454458|GSM1454729|GSM1454786|GSM1454796|GSM1455726,9.6 mg/kg,Indomethacin,DB00328,GSE59927,rat,GSM1453579|GSM1453816,GPL5425,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,5 d,Kidney,Water,1.2
drug:DM1798,53-86-1,GSM1453778|GSM1454455|GSM1454456|GSM1454728|GSM1454795|GSM1454820|GSM1455062|GSM1455063|GSM1455064|GSM1455695,9.6 mg/kg,Indomethacin,DB00328,GSE59927,rat,GSM1453576|GSM1453577|GSM1453578,GPL5425,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,3 d,Kidney,Water,1.2
drug:DM3659,68-12-2,GSM1452556|GSM1452567|GSM1452611|GSM1452644|GSM1452724|GSM1452727|GSM1452729|GSM1452750|GSM1452777|GSM1452809|GSM1452821|GSM1452857|GSM1452866|GSM1452889|GSM1452917|GSM1452921|GSM1452941|GSM1452955|GSM1452988|GSM1453000|GSM1453031|GSM1453040|GSM1453069|GSM1453081|GSM1453085|GSM1453086|GSM1453089|GSM1453106|GSM1453182|GSM1453187|GSM1453196|GSM1453212|GSM1453217|GSM1453235|GSM1453259|GSM1453280|GSM1453289|GSM1453294|GSM1453314|GSM1453319|GSM1453323,65000 uM,"N,N-Dimethylformamide",,GSE59927,rat,GSM1452771|GSM1452799|GSM1452814,GPL5426,CN(C)C=O,1 d,Primary rat hepatocytes,DMSO,1.2
drug:DM3449,76-73-3,GSM1456796|GSM1457568|GSM1457768|GSM1457961|GSM1457964|GSM1458885|GSM1459040|GSM1459753|GSM1460129|GSM1460149|GSM1460674|GSM1460800|GSM1460894|GSM1461549,70 mg/kg,Secobarbital,DB00418,GSE59927,rat,GSM1459029|GSM1459147|GSM1459571,GPL5425,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,3 d,Liver,Water,1.2
drug:DM3448,76-73-3,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,70 mg/kg,Secobarbital,DB00418,GSE59927,rat,GSM1458878|GSM1459027|GSM1459028,GPL5425,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1 d,Liver,Water,1.2
drug:DM1179,88873-75-0,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,368 mg/kg,Phenylbutazone,DB00812,GSE59927,rat,GSM1454391|GSM1454392|GSM1454393,GPL5425,[Ca++].CCCC[C-]1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3.CCCC[C-]4C(=O)N(N(C4=O)c5ccccc5)c6ccccc6,5 d,Kidney,CMC,1.2
drug:DM1178,88873-75-0,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,368 mg/kg,Phenylbutazone,DB00812,GSE59927,rat,GSM1454388|GSM1454389|GSM1454390,GPL5425,[Ca++].CCCC[C-]1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3.CCCC[C-]4C(=O)N(N(C4=O)c5ccccc5)c6ccccc6,1 d,Kidney,CMC,1.2
drug:DM3225,446-86-6,GSM1456878|GSM1457566|GSM1457802|GSM1458574|GSM1458851|GSM1460130|GSM1460150|GSM1460185|GSM1460266|GSM1460307|GSM1460334|GSM1460483|GSM1460675|GSM1460811|GSM1461541,54 mg/kg,Azathioprine,DB00993,GSE59927,rat,GSM1458010|GSM1458011|GSM1458573,GPL5425,Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+]([O-])=O,5 d,Liver,Water,1.2
drug:DM1171,53716-50-0,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,1500 mg/kg,Oxfendazole,,GSE59927,rat,GSM1455485|GSM1455581|GSM1455610,GPL5425,COC(=O)Nc1[nH]c2cc(ccc2n1)[S](=O)c3ccccc3,1 d,Kidney,CMC,1.2
drug:DM1170,28721-07-5,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,1600 mg/kg,Oxcarbazepine,DB00776,GSE59927,rat,GSM1455798|GSM1455864|GSM1455906,GPL5425,NC(=O)N1c2ccccc2CC(=O)c3ccccc13,5 d,Kidney,CMC,1.2
drug:DM1173,53716-50-0,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,1500 mg/kg,Oxfendazole,,GSE59927,rat,GSM1455487|GSM1455583|GSM1455612,GPL5425,COC(=O)Nc1[nH]c2cc(ccc2n1)[S](=O)c3ccccc3,5 d,Kidney,CMC,1.2
drug:DM1172,53716-50-0,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,1500 mg/kg,Oxfendazole,,GSE59927,rat,GSM1455486|GSM1455582|GSM1455611,GPL5425,COC(=O)Nc1[nH]c2cc(ccc2n1)[S](=O)c3ccccc3,3 d,Kidney,CMC,1.2
drug:DM1175,63-98-9,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,400 mg/kg,Phenacemide,DB01121,GSE59927,rat,GSM1455368|GSM1455387|GSM1455409,GPL5425,NC(=O)NC(=O)Cc1ccccc1,3 d,Kidney,CMC,1.2
drug:DM1174,63-98-9,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,400 mg/kg,Phenacemide,DB01121,GSE59927,rat,GSM1455367|GSM1455386|GSM1455408,GPL5425,NC(=O)NC(=O)Cc1ccccc1,1 d,Kidney,CMC,1.2
drug:DM1177,88873-75-0,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,368 mg/kg,Phenylbutazone,DB00812,GSE59927,rat,GSM1454343|GSM1454344|GSM1454568,GPL5425,[Ca++].CCCC[C-]1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3.CCCC[C-]4C(=O)N(N(C4=O)c5ccccc5)c6ccccc6,3 d,Kidney,CMC,1.2
drug:DM1176,63-98-9,GSM1454374|GSM1454652|GSM1454653|GSM1454654|GSM1454801|GSM1454840|GSM1455036|GSM1455051|GSM1455056|GSM1455058|GSM1455059|GSM1455060|GSM1455205|GSM1455226|GSM1455311|GSM1455319|GSM1455329|GSM1455374|GSM1455385|GSM1455482|GSM1455530|GSM1455558|GSM1456137,400 mg/kg,Phenacemide,DB01121,GSE59927,rat,GSM1455369|GSM1455388|GSM1455410,GPL5425,NC(=O)NC(=O)Cc1ccccc1,5 d,Kidney,CMC,1.2
drug:DM3779,51-21-8,GSM1462298|GSM1462301|GSM1462310,29 mg/kg,Fluorouracil,DB00544,GSE59927,rat,GSM1462257|GSM1462276|GSM1462295,GPL5426,FC1=CNC(=O)NC1=O,3 d,Spleen,CMC,1.2
drug:DM1779,3239-44-9,GSM1453551|GSM1453817|GSM1454453|GSM1454454|GSM1454733|GSM1454794|GSM1455725,29 mg/kg,Dexfenfluramine,DB01191,GSE59927,rat,GSM1455809|GSM1455850|GSM1455891,GPL5425,CCNC(C)Cc1cccc(c1)C(F)(F)F,1 d,Kidney,Water,1.2
drug:DM1778,105878-73-7,GSM1453779|GSM1454457|GSM1454458|GSM1454729|GSM1454786|GSM1454796|GSM1455726,1500 mg/kg,Cromolyn,,GSE59927,rat,GSM1454843|GSM1454864|GSM1454866,GPL5425,[Na+].[Na+].OC(COc1cccc2OC(=CC(=O)c12)C([O-])=O)COc3cccc4OC(=CC(=O)c34)C([O-])=O,5 d,Kidney,Water,1.2
