id,cell_type,ctrl_ids,drug_name,geo_id,organism,pert_ids,platform,version
drug:P5209,Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient],GSM725388|GSM725389,,GSE29344,human,GSM725394|GSM725395,GPL6883,2.0
drug:P5208,Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient],GSM725388|GSM725389,,GSE29344,human,GSM725390|GSM725391|GSM725392|GSM725393,GPL6883,2.0
drug:P3988,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359548|GSM359549,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359527|GSM359528,GPL570,2.0
drug:P3989,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359548|GSM359549,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359529|GSM359530,GPL570,2.0
drug:P3986,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359548|GSM359549,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359521|GSM359522,GPL570,2.0
drug:P3987,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359548|GSM359549,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359525|GSM359526,GPL570,2.0
drug:P3984,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359539|GSM359540,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359529|GSM359530,GPL570,2.0
drug:P1825,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311090|GSM1311116|GSM1311142|GSM1311168,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311113|GSM1311139|GSM1311165,GPL13158,2.0
drug:P3983,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359539|GSM359540,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359527|GSM359528,GPL570,2.0
drug:P3980,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359537|GSM359538,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359531|GSM359532,GPL570,2.0
drug:P3981,Epithelial Cells|Bronchial|Cells [Chemical/Ingredient],GSM359539|GSM359540,dimethyl sulfide|dimethyl sulfoxide|solvent,GSE14383,human,GSM359521|GSM359522,GPL570,2.0
drug:P3184,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672074|GSM1672084|GSM1672096,GPL10558,2.0
drug:P3185,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672075|GSM1672104|GSM1672117,GPL10558,2.0
drug:P3182,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672068|GSM1672099|GSM1672107,GPL10558,2.0
drug:P3183,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672070|GSM1672106|GSM1672122,GPL10558,2.0
drug:P3180,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672032|GSM1672047|GSM1672054,GPL10558,2.0
drug:P3181,Cultured Cell Line,GSM1671978|GSM1671998|GSM1672023,,GSE68453,human,GSM1672066|GSM1672086|GSM1672094,GPL10558,2.0
drug:P2743,Cultured Cell Line|Cells|Entire breast|Breast Cancer Cell,GSM1915074|GSM1915075|GSM1915076,dimethyl sulfoxide|atorvastatin|Elongation factor 1-alpha 2,GSE63427,human,GSM1915059|GSM1915060|GSM1915061,GPL10558,2.0
drug:P2859,Heart|Lung|Parathyroid gland|Body tissue,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572212|GSM1572213|GSM1572214,GPL6885,2.0
drug:P2858,Heart|Lung|Parathyroid gland|Body tissue,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572209|GSM1572210|GSM1572211,GPL6885,2.0
drug:P2742,Entire breast|Cultured Cell Line|Cells|Body tissue|Breast Cancer Cell,GSM1915074|GSM1915075|GSM1915076,dimethyl sulfoxide|atorvastatin|Elongation factor 1-alpha 2,GSE63427,human,GSM1548543|GSM1548544|GSM1548545|GSM1548546|GSM1548547|GSM1548548|GSM1548549|GSM1548550|GSM1548551|GSM1548552|GSM1548553|GSM1548554|GSM1548555|GSM1548556|GSM1548557|GSM1548558|GSM1548559|GSM1548560|GSM1548561|GSM1548562|GSM1548563|GSM1548564|GSM1548565|GSM1548566|GSM1548567|GSM1548568|GSM1548569|GSM1548570|GSM1548571|GSM1548572|GSM1548573|GSM1548574|GSM1548575|GSM1548576|GSM1548577|GSM1548578|GSM1548579|GSM1548580|GSM1548581|GSM1548582|GSM1548583|GSM1548584|GSM1548585|GSM1548586|GSM1548587|GSM1548588|GSM1548589|GSM1548590|GSM1548591|GSM1548592,GPL10558,2.0
drug:P2853,Lung|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572186|GSM1572187|GSM1572188,GPL6885,2.0
drug:P2852,Lung|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572215|GSM1572216|GSM1572217,hormone|N-benzyladenine,GSE64485,mouse,GSM1572183|GSM1572184|GSM1572185,GPL6885,2.0
drug:P2851,Lung|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572177|GSM1572178|GSM1572179,GPL6885,2.0
drug:P2850,Lung|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572174|GSM1572175|GSM1572176,GPL6885,2.0
drug:P2857,Aorta|Lung|Parathyroid gland|Body tissue,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572203|GSM1572204|GSM1572205,GPL6885,2.0
drug:P2856,Aorta|Lung|Parathyroid gland|Body tissue,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572200|GSM1572201|GSM1572202,GPL6885,2.0
drug:P2855,Lung|Parathyroid gland|Body tissue|Both kidneys,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572195|GSM1572196|GSM1572197,GPL6885,2.0
drug:P2854,Lung|Parathyroid gland|Body tissue|Both kidneys,GSM1572215|GSM1572216|GSM1572217,hormone,GSE64485,mouse,GSM1572192|GSM1572193|GSM1572194,GPL6885,2.0
drug:P3328,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672070|GSM1672106|GSM1672122,GPL10558,2.0
drug:P3329,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672074|GSM1672084|GSM1672096,GPL10558,2.0
drug:P3322,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1671992|GSM1671999|GSM1672010,GPL10558,2.0
drug:P3323,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672006|GSM1672043|GSM1672049,GPL10558,2.0
drug:P3320,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1671980|GSM1672020|GSM1672045,GPL10558,2.0
drug:P3321,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1671984|GSM1671993|GSM1672063,GPL10558,2.0
drug:P3326,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672066|GSM1672086|GSM1672094,GPL10558,2.0
drug:P3327,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672068|GSM1672099|GSM1672107,GPL10558,2.0
drug:P3324,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1672014|GSM1672022|GSM1672025,GPL10558,2.0
drug:P2373,atomic nucleus|Brain|Nucleus Accumbens|Body tissue|Entire liver,GSM1484624|GSM1484625|GSM1484626|GSM1484627|GSM1484628|GSM1484629|GSM1484630|GSM1484631,ethanol,GSE60676,mouse,GSM1484537|GSM1484538|GSM1484539|GSM1484540|GSM1484541|GSM1484542|GSM1484543|GSM1484544,GPL6885,2.0
drug:P2589,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503036|GSM1503068,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503019|GSM1503051,GPL4685,2.0
drug:P4863,Heart|Heart|Body tissue,GSM632871|GSM632872,,GSE25766,mouse,GSM632869|GSM632870,GPL1261,2.0
drug:P4864,Heart|Heart|Body tissue,GSM632871|GSM632872,,GSE25766,mouse,GSM632877|GSM632878,GPL1261,2.0
drug:P4866,Hepatocyte|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM634815|GSM634816,aflatoxin B1|mycotoxin|dimethyl sulfoxide,GSE25844,human,GSM634817|GSM634818|GSM634821|GSM634822|GSM634831|GSM634832|GSM634835|GSM634836,GPL4133,2.0
drug:P4867,Hepatocyte|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM634815|GSM634816,aflatoxin B1|mycotoxin|dimethyl sulfoxide,GSE25844,human,GSM634825|GSM634826,GPL4133,2.0
drug:P4868,Hepatocyte|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM634815|GSM634816,aflatoxin B1|mycotoxin|dimethyl sulfoxide,GSE25844,human,GSM634827|GSM634828,GPL4133,2.0
drug:P4869,Hepatocyte|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM634819|GSM634820,aflatoxin B1|mycotoxin|dimethyl sulfoxide,GSE25844,human,GSM634817|GSM634818|GSM634821|GSM634822|GSM634831|GSM634832|GSM634835|GSM634836,GPL4133,2.0
drug:P928,"Cultured Cell Line|Cells|Tumor cells, malignant",GSM1230604|GSM1230605|GSM1230606,eribulin|paclitaxel,GSE50830,human,GSM1230571|GSM1230572|GSM1230573,GPL570,2.0
drug:P929,"Cultured Cell Line|Cells|Tumor cells, malignant",GSM1230604|GSM1230605|GSM1230606,paclitaxel|eribulin,GSE50830,human,GSM1230574|GSM1230575|GSM1230576,GPL570,2.0
drug:P2329,Lymphatic Endothelial Cells|Cultured Cell Line|Cells|Endothelium|Lymphatic vessel|Human Cell Line,GSM1462492|GSM1462494|GSM1462495,,GSE59938,human,GSM1462496|GSM1462499|GSM1462500,GPL4133,2.0
drug:P1838,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311091|GSM1311117|GSM1311143|GSM1311169,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|methotrexate|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311108|GSM1311134|GSM1311160,GPL13158,2.0
drug:P1839,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311091|GSM1311117|GSM1311143|GSM1311169,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|methotrexate|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311109|GSM1311135,GPL13158,2.0
drug:P2321,Right kidney|Blood|Both kidneys|Rat Kidney,GSM143444|GSM143448|GSM143452|GSM143456,corticotropin|dexamethasone,GSE6216,rat,GSM143442|GSM143450,GPL85,2.0
drug:P2320,Right kidney|Blood|Left kidney|Both kidneys|Rat Kidney,GSM143441|GSM143443|GSM143445|GSM143447|GSM143449|GSM143451|GSM143453|GSM143455,dexamethasone,GSE6216,rat,GSM143446|GSM143454,GPL85,2.0
drug:P2322,Right kidney|Blood|Both kidneys|Rat Kidney,GSM143444|GSM143448|GSM143452|GSM143456,dexamethasone,GSE6216,rat,GSM143446|GSM143454,GPL85,2.0
drug:P2327,Lymphatic Endothelial Cells|Cultured Cell Line|Cells|Endothelium|Lymphatic vessel|Human Cell Line,GSM1462484|GSM1462485|GSM1462486|GSM1462487,,GSE59938,human,GSM1462496|GSM1462499|GSM1462500,GPL4133,2.0
drug:P2326,Lymphatic Endothelial Cells|Cultured Cell Line|Cells|Endothelium|Lymphatic vessel|Human Cell Line,GSM1462484|GSM1462485|GSM1462486|GSM1462487,,GSE59938,human,GSM1462488|GSM1462489|GSM1462490|GSM1462491,GPL4133,2.0
drug:P1342,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,eribulin|paclitaxel,GSE50831,human,GSM1230722|GSM1230723|GSM1230724,GPL570,2.0
drug:P1343,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,paclitaxel|eribulin,GSE50831,human,GSM1230725|GSM1230726|GSM1230727,GPL570,2.0
drug:P1823,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311090|GSM1311116|GSM1311142|GSM1311168,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|methotrexate|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311111|GSM1311137|GSM1311163,GPL13158,2.0
drug:P1340,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,eribulin|paclitaxel,GSE50831,human,GSM1230713|GSM1230714|GSM1230715,GPL570,2.0
drug:P1341,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,paclitaxel|eribulin,GSE50831,human,GSM1230716|GSM1230717|GSM1230718,GPL570,2.0
drug:P1346,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,eribulin|paclitaxel,GSE50831,human,GSM1230740|GSM1230741|GSM1230742,GPL570,2.0
drug:P1344,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,eribulin|paclitaxel,GSE50831,human,GSM1230731|GSM1230732|GSM1230733,GPL570,2.0
drug:P4028,Cells [Chemical/Ingredient],GSM360288|GSM360289|GSM360290,retinoic acid,GSE14427,human,GSM360279|GSM360280,GPL6102,2.0
drug:P1345,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230782|GSM1230783|GSM1230784,paclitaxel|eribulin,GSE50831,human,GSM1230734|GSM1230735|GSM1230736,GPL570,2.0
drug:P4029,Cells [Chemical/Ingredient],GSM360288|GSM360289|GSM360290,retinoic acid,GSE14427,human,GSM360285|GSM360286|GSM360287,GPL6102,2.0
drug:P4452,Bone Marrow|Body tissue|Entire liver|Mouse Bone Marrow|Mouse Liver,GSM444096|GSM444097|GSM444098|GSM444099,oxygen atom|2-butoxyethanol,GSE17880,mouse,GSM444110|GSM444111|GSM444113|GSM444114,GPL1261,2.0
drug:P1853,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311092|GSM1311118|GSM1311144|GSM1311170,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|diclofenac|cis-ketoconazole|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311106|GSM1311132|GSM1311158|GSM1311184,GPL13158,2.0
drug:P5058,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672343|GSM672344|GSM672345,GPL570,2.0
drug:P5059,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672349|GSM672350|GSM672351,GPL570,2.0
drug:P5056,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672316|GSM672317|GSM672318,GPL570,2.0
drug:P5057,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672334|GSM672335|GSM672336,GPL570,2.0
drug:P5054,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672271|GSM672287|GSM672303,GPL570,2.0
drug:P5055,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672307|GSM672308|GSM672309,GPL570,2.0
drug:P5052,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672269|GSM672285|GSM672301,GPL570,2.0
drug:P4026,Cells [Chemical/Ingredient],GSM360288|GSM360289|GSM360290,retinoic acid,GSE14427,human,GSM360273|GSM360274|GSM360275,GPL6102,2.0
drug:P3311,Cultured Cell Line,GSM1672073|GSM1672110|GSM1672120,,GSE68453,human,GSM1671963|GSM1671973|GSM1672037,GPL10558,2.0
drug:P5051,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM672256|GSM672272|GSM672288,biomarker,GSE27210,human,GSM672268|GSM672284|GSM672300,GPL570,2.0
drug:P4020,Cells [Chemical/Ingredient],GSM360270|GSM360271|GSM360272,retinoic acid,GSE14427,human,GSM360309|GSM360310|GSM360311,GPL6102,2.0
drug:P4459,Body tissue|Entire liver|Entire spleen|Mouse Liver|Mouse Spleen,GSM444126|GSM444127|GSM444128|GSM444129|GSM444138|GSM444139|GSM444140|GSM444141,oxygen atom|2-butoxyethanol,GSE17880,mouse,GSM444092|GSM444093|GSM444094|GSM444095,GPL1261,2.0
drug:P861,"Cultured Cell Line|Cells|Tumor cells, malignant",GSM1230542|GSM1230543|GSM1230544,paclitaxel|eribulin,GSE50830,human,GSM1230601|GSM1230602|GSM1230603,GPL570,2.0
drug:P1822,Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells,GSM1311090|GSM1311116|GSM1311142|GSM1311168,protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|methotrexate|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein,GSE54254,human,GSM1311109|GSM1311135,GPL13158,2.0
drug:P841,Body tissue|Entire liver|Mouse Liver,GSM1229309|GSM1229310|GSM1229311|GSM1229312|GSM1229313|GSM1229314|GSM1229315|GSM1229316,Congenital pure red cell aplasia,GSE50789,mouse,GSM1229269|GSM1229270|GSM1229271|GSM1229272|GSM1229273|GSM1229274|GSM1229275|GSM1229276,GPL1261,2.0
drug:P2526,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503026|GSM1503058,"4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503033|GSM1503065,GPL4685,2.0
drug:P2524,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503026|GSM1503058,"4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503029|GSM1503061,GPL4685,2.0
drug:P2523,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503026|GSM1503058,"4,4'-diaminodiphenylmethane|dimethyl sulfoxide|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503027|GSM1503059,GPL4685,2.0
drug:P840,Body tissue|Entire liver|Mouse Liver,GSM1229309|GSM1229310|GSM1229311|GSM1229312|GSM1229313|GSM1229314|GSM1229315|GSM1229316,Congenital pure red cell aplasia,GSE50789,mouse,GSM1229253|GSM1229254|GSM1229255|GSM1229256|GSM1229257|GSM1229258|GSM1229259|GSM1229260,GPL1261,2.0
drug:P3668,Entire liver|macrophage|Body tissue|Hepatic|Oral cavity|spectrin location|Entire cell,GSM205147|GSM205150,thioredoxin|protein polypeptide chain|glutathione|serine|metabolite|epoxide|inhibitor|protein|cytochrome P450|cytochrome|hapten,GSE8252,rat,GSM205151|GSM205152,GPL1355,2.0
drug:P4189,Spinal Cord,GSM398714|GSM398715,water|ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398784|GSM398785,GPL6247,2.0
drug:P4188,Spinal Cord,GSM398714|GSM398715,water|ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398782|GSM398783,GPL6247,2.0
drug:P4183,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398748|GSM398749,GPL6247,2.0
drug:P2130,Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient],GSM1376348|GSM1376349,erlotinib|dimethyl sulfoxide,GSE57156,human,GSM1376350|GSM1376351,GPL570,2.0
drug:P2131,Cells|Cells [Chemical/Ingredient],GSM1377005|GSM1377006|GSM1377007|GSM1377008,geneticin,GSE57198,human,GSM1377009|GSM1377010|GSM1377011|GSM1377012,GPL6244,2.0
drug:P4182,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398744|GSM398745,GPL6247,2.0
drug:P2139,Spleen|Body tissue|lymphoblast|Entire vein|Cells [Chemical/Ingredient],GSM1388645|GSM1388646|GSM1388647|GSM1388651|GSM1388652|GSM1388653|GSM1388681|GSM1388682|GSM1388683|GSM1388687|GSM1388688|GSM1388689|GSM1388693|GSM1388694,dexamethasone,GSE57795,mouse,GSM1388648|GSM1388649|GSM1388650|GSM1388654|GSM1388655|GSM1388656|GSM1388684|GSM1388685|GSM1388686|GSM1388690|GSM1388691|GSM1388692|GSM1388695|GSM1388696|GSM1388697,GPL6884,2.0
drug:P4180,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398734|GSM398735,GPL6247,2.0
drug:P4187,Spinal Cord,GSM398714|GSM398715,water|ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398780|GSM398781,GPL6247,2.0
drug:P4186,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398764|GSM398765,GPL6247,2.0
drug:P4185,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398758|GSM398759,GPL6247,2.0
drug:P4184,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398752|GSM398753,GPL6247,2.0
drug:P3539,atomic nucleus|Amygdaloid structure|Brain|Body tissue|chamber|Hippocampus (Brain)|Prefrontal Cortex|Central amygdaloid nucleus|mesolimbic system|Brain region|chromatin location,GSM1863867|GSM1863868|GSM1863869|GSM1863870|GSM1863871|GSM1863872,ethanol|5-amino-1-(5-phospho-D-ribosyl)imidazole|dopaminium(1+),GSE72515,mouse,GSM1863885|GSM1863886|GSM1863887|GSM1863888|GSM1863889|GSM1863890,GPL1261,2.0
drug:P3262,Cultured Cell Line,GSM1672064|GSM1672081|GSM1672089,,GSE68453,human,GSM1671980|GSM1672020|GSM1672045,GPL10558,2.0
drug:P5436,Intestines|Colon structure (body structure)|Epidermis|Fetus|Fetus|ileum|Body tissue|Entire colon,GSM836143|GSM836144,,GSE33806,human,GSM836138|GSM836139|GSM836140,GPL10558,2.0
drug:P4659,Cultured Cell Line|Cells,GSM557651|GSM557652,cisplatin|piroxicam,GSE22445,human,GSM557649|GSM557650,GPL96,2.0
drug:P4658,Cultured Cell Line|Cells,GSM557651|GSM557652,cisplatin|piroxicam,GSE22445,human,GSM557647|GSM557648,GPL96,2.0
drug:P4657,Cultured Cell Line|Cells,GSM557651|GSM557652,piroxicam|cisplatin,GSE22445,human,GSM557645|GSM557646,GPL96,2.0
drug:P100,Thalamic structure|Body tissue|Prefrontal Cortex,GSM101745|GSM101746,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",GSE4550,"[Macaca fascicularis, human]",GSM338237|GSM338238,GPL96,2.0
drug:P4655,Cultured Cell Line|Embryo|Fibroblasts|Cells [Chemical/Ingredient],GSM552288|GSM552289|GSM552290,carcinogenic agent,GSE22180,mouse,GSM552294|GSM552295|GSM552296,GPL1261,2.0
drug:P4654,Cultured Cell Line|Embryo|Fibroblasts|Cells [Chemical/Ingredient],GSM552288|GSM552289|GSM552290,carcinogenic agent,GSE22180,mouse,GSM552291|GSM552292|GSM552293,GPL1261,2.0
drug:P1027,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230701|GSM1230702|GSM1230703,paclitaxel|eribulin,GSE50831,human,GSM1230860|GSM1230861|GSM1230862,GPL570,2.0
drug:P1026,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230701|GSM1230702|GSM1230703,eribulin|paclitaxel,GSE50831,human,GSM1230857|GSM1230858|GSM1230859,GPL570,2.0
drug:P1025,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230701|GSM1230702|GSM1230703,paclitaxel|eribulin,GSE50831,human,GSM1230842|GSM1230843|GSM1230844,GPL570,2.0
drug:P1024,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230701|GSM1230702|GSM1230703,eribulin|paclitaxel,GSE50831,human,GSM1230839|GSM1230840|GSM1230841,GPL570,2.0
drug:P1023,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230701|GSM1230702|GSM1230703,paclitaxel|eribulin,GSE50831,human,GSM1230833|GSM1230834|GSM1230835,GPL570,2.0
